,r1,r2,p1,p2,gesture
1082,-51.0,-93.0,-67.0,-72.0,0.0
1083,-51.0,-93.0,-67.0,-72.0,0.0
1084,-52.0,-93.0,-67.0,-72.0,0.0
1085,-52.0,-94.0,-68.0,-72.0,0.0
1086,-52.0,-94.0,-68.0,-72.0,0.0
1087,-52.0,-94.0,-68.0,-72.0,0.0
1088,-53.0,-95.0,-69.0,-72.0,0.0
1089,-53.0,-95.0,-69.0,-72.0,0.0
1090,-53.0,-95.0,-69.0,-72.0,0.0
1091,-53.0,-96.0,-69.0,-72.0,0.0
1092,-54.0,-96.0,-70.0,-72.0,0.0
1093,-54.0,-96.0,-70.0,-72.0,0.0
1094,-54.0,-96.0,-70.0,-72.0,0.0
1095,-54.0,-96.0,-70.0,-72.0,0.0
1096,-54.0,-97.0,-71.0,-72.0,0.0
1097,-54.0,-96.0,-72.0,-73.0,0.0
1098,-54.0,-96.0,-73.0,-74.0,0.0
1099,-54.0,-96.0,-74.0,-74.0,0.0
1100,-54.0,-96.0,-75.0,-74.0,0.0
1101,-54.0,-97.0,-76.0,-74.0,0.0
1102,-54.0,-97.0,-77.0,-74.0,0.0
1103,-54.0,-97.0,-78.0,-74.0,0.0
1104,-54.0,-97.0,-80.0,-73.0,0.0
1105,-53.0,-98.0,-82.0,-73.0,0.0
1106,-53.0,-98.0,-83.0,-73.0,0.0
1107,-52.0,-98.0,-85.0,-73.0,0.0
1108,-52.0,-98.0,-85.0,-73.0,0.0
1109,-52.0,-99.0,-85.0,-73.0,0.0
1110,-52.0,-99.0,-84.0,-72.0,0.0
1111,-52.0,-99.0,-84.0,-72.0,0.0
1112,-52.0,-99.0,-84.0,-72.0,0.0
1113,-52.0,-99.0,-85.0,-72.0,0.0
1114,-53.0,-99.0,-85.0,-72.0,0.0
1115,-53.0,-99.0,-86.0,-73.0,0.0
1116,-53.0,-99.0,-86.0,-73.0,0.0
1117,-53.0,-99.0,-86.0,-73.0,0.0
1118,-53.0,-98.0,-87.0,-73.0,0.0
1119,-53.0,-98.0,-87.0,-73.0,0.0
1120,-53.0,-98.0,-87.0,-73.0,0.0
1121,-53.0,-98.0,-87.0,-73.0,0.0
1122,-53.0,-98.0,-87.0,-73.0,0.0
1123,-53.0,-98.0,-88.0,-73.0,0.0
1124,-53.0,-98.0,-88.0,-73.0,0.0
1125,-53.0,-98.0,-88.0,-72.0,0.0
1126,-53.0,-98.0,-88.0,-72.0,0.0
1127,-53.0,-99.0,-88.0,-72.0,0.0
1128,-53.0,-99.0,-88.0,-71.0,0.0
1129,-53.0,-99.0,-89.0,-71.0,0.0
1130,-53.0,-99.0,-89.0,-71.0,0.0
1131,-53.0,-100.0,-89.0,-71.0,0.0
1132,-53.0,-100.0,-89.0,-71.0,0.0
1133,-53.0,-100.0,-89.0,-70.0,0.0
1134,-53.0,-100.0,-89.0,-70.0,0.0
1135,-53.0,-101.0,-89.0,-70.0,0.0
1136,-53.0,-101.0,-89.0,-70.0,0.0
1137,-53.0,-101.0,-90.0,-70.0,0.0
1138,-53.0,-101.0,-90.0,-70.0,0.0
1139,-53.0,-101.0,-90.0,-69.0,0.0
1140,-53.0,-101.0,-90.0,-69.0,0.0
1141,-53.0,-101.0,-90.0,-69.0,0.0
1142,-53.0,-101.0,-90.0,-69.0,0.0
1143,-53.0,-102.0,-90.0,-69.0,0.0
1144,-53.0,-102.0,-90.0,-69.0,0.0
1145,-53.0,-102.0,-90.0,-69.0,0.0
1146,-53.0,-102.0,-90.0,-69.0,0.0
1147,-53.0,-102.0,-90.0,-69.0,0.0
1148,-53.0,-102.0,-90.0,-69.0,0.0
1149,-53.0,-102.0,-90.0,-69.0,0.0
1150,-53.0,-102.0,-90.0,-69.0,0.0
1151,-53.0,-102.0,-90.0,-69.0,0.0
1152,-53.0,-102.0,-90.0,-69.0,0.0
1153,-54.0,-103.0,-90.0,-69.0,0.0
1154,-54.0,-102.0,-87.0,-68.0,0.0
1155,-51.0,-100.0,-83.0,-67.0,0.0
1156,-50.0,-100.0,-79.0,-67.0,0.0
1157,-49.0,-100.0,-78.0,-67.0,0.0
1158,-49.0,-100.0,-76.0,-66.0,0.0
1159,-48.0,-100.0,-74.0,-65.0,0.0
1160,-48.0,-98.0,-74.0,-66.0,0.0
1161,-48.0,-100.0,-67.0,-65.0,0.0
1162,-47.0,-102.0,-66.0,-65.0,0.0
1163,-47.0,-101.0,-66.0,-65.0,0.0
1164,-47.0,-102.0,-65.0,-64.0,0.0
1165,-47.0,-102.0,-65.0,-64.0,0.0
1166,-47.0,-102.0,-64.0,-63.0,0.0
1167,-47.0,-102.0,-64.0,-63.0,0.0
1168,-47.0,-102.0,-64.0,-63.0,0.0
1169,-47.0,-102.0,-64.0,-62.0,0.0
1170,-47.0,-103.0,-63.0,-62.0,0.0
1171,-47.0,-103.0,-63.0,-62.0,0.0
1172,-47.0,-103.0,-63.0,-61.0,0.0
1173,-47.0,-103.0,-62.0,-61.0,0.0
1174,-47.0,-103.0,-62.0,-61.0,0.0
1175,-47.0,-103.0,-62.0,-61.0,0.0
1176,-47.0,-103.0,-62.0,-60.0,0.0
1177,-47.0,-103.0,-61.0,-60.0,0.0
1178,-47.0,-103.0,-61.0,-60.0,0.0
1179,-47.0,-104.0,-61.0,-60.0,0.0
1180,-47.0,-104.0,-61.0,-59.0,0.0
1181,-47.0,-104.0,-61.0,-59.0,0.0
1182,-47.0,-104.0,-61.0,-59.0,0.0
1183,-47.0,-104.0,-60.0,-59.0,0.0
1184,-47.0,-104.0,-60.0,-59.0,0.0
1185,-47.0,-104.0,-60.0,-58.0,0.0
1186,-47.0,-104.0,-60.0,-58.0,0.0
1187,-47.0,-104.0,-60.0,-58.0,0.0
1188,-47.0,-104.0,-60.0,-58.0,0.0
1189,-47.0,-104.0,-60.0,-58.0,0.0
1190,-47.0,-104.0,-59.0,-57.0,0.0
1191,-47.0,-104.0,-59.0,-57.0,0.0
1192,-47.0,-104.0,-59.0,-57.0,0.0
1193,-47.0,-104.0,-59.0,-57.0,0.0
1194,-47.0,-104.0,-59.0,-57.0,0.0
1195,-47.0,-104.0,-59.0,-57.0,0.0
1196,-47.0,-104.0,-59.0,-57.0,0.0
1197,-47.0,-104.0,-59.0,-57.0,0.0
1198,-47.0,-104.0,-59.0,-57.0,0.0
1199,-47.0,-104.0,-59.0,-57.0,0.0
1200,-47.0,-104.0,-59.0,-56.0,0.0
1201,-47.0,-105.0,-59.0,-56.0,0.0
1202,-47.0,-105.0,-59.0,-56.0,0.0
1203,-47.0,-105.0,-59.0,-56.0,0.0
1204,-47.0,-105.0,-59.0,-56.0,0.0
1205,-48.0,-105.0,-59.0,-56.0,0.0
1206,-48.0,-106.0,-58.0,-56.0,0.0
1207,-48.0,-106.0,-58.0,-56.0,0.0
1208,-48.0,-106.0,-59.0,-56.0,0.0
1209,-48.0,-107.0,-59.0,-56.0,0.0
1210,-48.0,-107.0,-59.0,-56.0,0.0
1211,-49.0,-107.0,-59.0,-56.0,0.0
1212,-49.0,-107.0,-59.0,-56.0,0.0
1213,-49.0,-107.0,-59.0,-56.0,0.0
1214,-49.0,-107.0,-59.0,-56.0,0.0
1215,-49.0,-107.0,-59.0,-56.0,0.0
1216,-49.0,-107.0,-59.0,-55.0,0.0
1217,-49.0,-107.0,-59.0,-55.0,0.0
1218,-49.0,-107.0,-59.0,-55.0,0.0
1219,-48.0,-106.0,-59.0,-55.0,0.0
1220,-48.0,-106.0,-59.0,-55.0,0.0
1221,-48.0,-106.0,-59.0,-55.0,0.0
1222,-48.0,-106.0,-59.0,-55.0,0.0
1223,-48.0,-106.0,-59.0,-55.0,0.0
1224,-48.0,-106.0,-59.0,-55.0,0.0
1225,-48.0,-106.0,-60.0,-54.0,0.0
1226,-48.0,-106.0,-60.0,-54.0,0.0
1227,-48.0,-107.0,-60.0,-54.0,0.0
1228,-48.0,-108.0,-61.0,-55.0,0.0
1229,-48.0,-108.0,-61.0,-55.0,0.0
1230,-47.0,-109.0,-65.0,-55.0,0.0
1231,-45.0,-107.0,-69.0,-56.0,0.0
1232,-49.0,-108.0,-73.0,-54.0,0.0
1233,-49.0,-107.0,-75.0,-52.0,0.0
1234,-50.0,-107.0,-76.0,-50.0,0.0
1235,-52.0,-108.0,-76.0,-47.0,0.0
1236,-47.0,-108.0,-80.0,-46.0,0.0
1237,-56.0,-110.0,-78.0,-44.0,0.0
1238,-57.0,-111.0,-80.0,-45.0,0.0
1239,-57.0,-110.0,-80.0,-44.0,0.0
1240,-58.0,-110.0,-80.0,-44.0,0.0
1241,-58.0,-110.0,-81.0,-44.0,0.0
1242,-58.0,-110.0,-81.0,-43.0,0.0
1243,-58.0,-109.0,-81.0,-43.0,0.0
1244,-56.0,-108.0,-81.0,-42.0,0.0
1245,-56.0,-107.0,-81.0,-42.0,0.0
1246,-55.0,-106.0,-80.0,-40.0,0.0
1247,-54.0,-106.0,-80.0,-39.0,0.0
1248,-54.0,-106.0,-79.0,-38.0,0.0
1249,-54.0,-105.0,-80.0,-38.0,0.0
1250,-52.0,-104.0,-80.0,-38.0,0.0
1251,-51.0,-104.0,-79.0,-37.0,0.0
1252,-50.0,-103.0,-80.0,-36.0,0.0
1253,-50.0,-102.0,-82.0,-35.0,0.0
1254,-49.0,-101.0,-84.0,-36.0,0.0
1255,-45.0,-99.0,-86.0,-38.0,0.0
1256,-43.0,-97.0,-88.0,-40.0,0.0
1257,-42.0,-95.0,-89.0,-42.0,0.0
1258,-40.0,-93.0,-90.0,-43.0,0.0
1259,-39.0,-92.0,-90.0,-44.0,0.0
1260,-37.0,-91.0,-85.0,-45.0,0.0
1261,-32.0,-91.0,-73.0,-44.0,0.0
1262,-29.0,-93.0,-66.0,-42.0,0.0
1263,-29.0,-93.0,-71.0,-40.0,0.0
1264,-28.0,-87.0,-81.0,-43.0,0.0
1265,-25.0,-85.0,-82.0,-46.0,0.0
1266,-27.0,-86.0,-80.0,-45.0,0.0
1267,-26.0,-86.0,-78.0,-44.0,0.0
1268,-29.0,-88.0,-75.0,-40.0,0.0
1269,-31.0,-89.0,-72.0,-36.0,0.0
1270,-34.0,-89.0,-70.0,-32.0,0.0
1271,-38.0,-90.0,-68.0,-26.0,0.0
1272,-41.0,-91.0,-67.0,-23.0,0.0
1273,-43.0,-92.0,-66.0,-20.0,0.0
1274,-44.0,-92.0,-65.0,-18.0,0.0
1275,-46.0,-94.0,-65.0,-16.0,0.0
1276,-46.0,-94.0,-65.0,-15.0,0.0
1277,-44.0,-94.0,-64.0,-15.0,0.0
1278,-44.0,-93.0,-62.0,-13.0,0.0
1279,-42.0,-91.0,-61.0,-13.0,0.0
1280,-42.0,-91.0,-59.0,-12.0,0.0
1281,-41.0,-90.0,-58.0,-11.0,0.0
1282,-40.0,-89.0,-57.0,-10.0,0.0
1283,-39.0,-89.0,-56.0,-9.0,0.0
1284,-38.0,-89.0,-52.0,-11.0,0.0
1285,-38.0,-89.0,-49.0,-12.0,0.0
1286,-37.0,-89.0,-47.0,-13.0,0.0
1287,-36.0,-88.0,-45.0,-13.0,0.0
1288,-36.0,-89.0,-44.0,-15.0,0.0
1289,-34.0,-89.0,-42.0,-16.0,0.0
1290,-32.0,-88.0,-39.0,-18.0,0.0
1291,-28.0,-87.0,-37.0,-20.0,0.0
1292,-24.0,-86.0,-39.0,-23.0,0.0
1293,-22.0,-86.0,-42.0,-25.0,0.0
1294,-21.0,-86.0,-43.0,-26.0,0.0
1295,-21.0,-87.0,-45.0,-27.0,0.0
1296,-21.0,-89.0,-44.0,-26.0,0.0
1297,-20.0,-90.0,-46.0,-26.0,0.0
1298,-21.0,-93.0,-48.0,-29.0,0.0
1299,-18.0,-94.0,-49.0,-34.0,0.0
1300,-22.0,-96.0,-48.0,-34.0,0.0
1301,-22.0,-97.0,-49.0,-35.0,0.0
1302,-22.0,-99.0,-52.0,-35.0,0.0
1303,-21.0,-101.0,-52.0,-31.0,0.0
1304,-26.0,-96.0,-59.0,-34.0,0.0
1305,-27.0,-97.0,-59.0,-35.0,0.0
1306,-26.0,-97.0,-55.0,-34.0,0.0
1307,-26.0,-97.0,-53.0,-34.0,0.0
1308,-26.0,-96.0,-51.0,-32.0,0.0
1309,-26.0,-97.0,-49.0,-30.0,0.0
1310,-27.0,-97.0,-48.0,-28.0,0.0
1311,-28.0,-98.0,-46.0,-26.0,0.0
1312,-30.0,-100.0,-45.0,-25.0,0.0
1313,-32.0,-101.0,-44.0,-24.0,0.0
1314,-33.0,-101.0,-43.0,-22.0,0.0
1315,-36.0,-103.0,-43.0,-20.0,0.0
1316,-37.0,-103.0,-42.0,-19.0,0.0
1317,-38.0,-101.0,-40.0,-17.0,0.0
1318,-38.0,-98.0,-39.0,-14.0,0.0
1319,-38.0,-97.0,-38.0,-12.0,0.0
1320,-38.0,-95.0,-38.0,-11.0,0.0
1321,-35.0,-91.0,-38.0,-9.0,0.0
1322,-34.0,-89.0,-38.0,-7.0,0.0
1323,-33.0,-88.0,-38.0,-6.0,0.0
1324,-32.0,-88.0,-38.0,-6.0,0.0
1325,-31.0,-87.0,-38.0,-7.0,0.0
1326,-31.0,-87.0,-38.0,-7.0,0.0
1327,-30.0,-87.0,-38.0,-8.0,0.0
1328,-29.0,-87.0,-38.0,-9.0,0.0
1329,-28.0,-88.0,-38.0,-11.0,0.0
1330,-27.0,-90.0,-37.0,-12.0,0.0
1331,-27.0,-93.0,-38.0,-16.0,0.0
1332,-25.0,-94.0,-44.0,-19.0,0.0
1333,-23.0,-93.0,-48.0,-20.0,0.0
1334,-22.0,-92.0,-49.0,-22.0,0.0
1335,-22.0,-92.0,-50.0,-23.0,0.0
1336,-21.0,-92.0,-51.0,-24.0,0.0
1337,-21.0,-92.0,-51.0,-24.0,0.0
1338,-21.0,-92.0,-52.0,-24.0,0.0
1339,-20.0,-92.0,-52.0,-24.0,0.0
1340,-20.0,-92.0,-52.0,-24.0,0.0
1341,-20.0,-92.0,-53.0,-25.0,0.0
1342,-20.0,-92.0,-53.0,-25.0,0.0
1343,-19.0,-92.0,-53.0,-26.0,0.0
1344,-18.0,-92.0,-53.0,-26.0,0.0
1345,-18.0,-92.0,-53.0,-27.0,0.0
1346,-17.0,-92.0,-52.0,-27.0,0.0
1347,-17.0,-92.0,-52.0,-28.0,0.0
1348,-17.0,-92.0,-50.0,-28.0,0.0
1349,-18.0,-92.0,-47.0,-28.0,0.0
1350,-19.0,-93.0,-45.0,-27.0,0.0
1351,-21.0,-94.0,-43.0,-26.0,0.0
1352,-21.0,-93.0,-42.0,-31.0,0.0
1353,-21.0,-95.0,-51.0,-37.0,0.0
1354,-23.0,-95.0,-51.0,-37.0,0.0
1355,-24.0,-94.0,-55.0,-36.0,0.0
1356,-24.0,-95.0,-56.0,-37.0,0.0
1357,-24.0,-95.0,-57.0,-37.0,0.0
1358,-25.0,-96.0,-57.0,-37.0,0.0
1359,-24.0,-95.0,-57.0,-38.0,0.0
1360,-25.0,-95.0,-58.0,-38.0,0.0
1361,-24.0,-96.0,-59.0,-38.0,0.0
1362,-24.0,-95.0,-60.0,-39.0,0.0
1363,-23.0,-95.0,-61.0,-40.0,0.0
1364,-22.0,-94.0,-62.0,-41.0,0.0
1365,-21.0,-94.0,-63.0,-42.0,0.0
1366,-20.0,-93.0,-64.0,-42.0,0.0
1367,-20.0,-93.0,-65.0,-42.0,0.0
1368,-20.0,-92.0,-66.0,-43.0,0.0
1369,-19.0,-92.0,-66.0,-43.0,0.0
1370,-19.0,-91.0,-67.0,-43.0,0.0
1371,-19.0,-91.0,-67.0,-44.0,0.0
1372,-18.0,-91.0,-68.0,-44.0,0.0
1373,-18.0,-90.0,-68.0,-44.0,0.0
1374,-18.0,-90.0,-68.0,-44.0,0.0
1375,-18.0,-90.0,-68.0,-45.0,0.0
1376,-18.0,-90.0,-69.0,-45.0,0.0
1377,-18.0,-90.0,-69.0,-45.0,0.0
1378,-17.0,-89.0,-69.0,-45.0,0.0
1379,-17.0,-89.0,-70.0,-45.0,0.0
1380,-17.0,-89.0,-70.0,-46.0,0.0
1381,-17.0,-89.0,-70.0,-46.0,0.0
1382,-17.0,-89.0,-70.0,-46.0,0.0
1383,-17.0,-89.0,-71.0,-46.0,0.0
1384,-17.0,-89.0,-71.0,-46.0,0.0
1385,-17.0,-89.0,-71.0,-47.0,0.0
1386,-17.0,-89.0,-71.0,-47.0,0.0
1387,-17.0,-89.0,-71.0,-47.0,0.0
1388,-16.0,-88.0,-72.0,-47.0,0.0
1389,-16.0,-88.0,-72.0,-47.0,0.0
1390,-16.0,-88.0,-72.0,-47.0,0.0
1391,-16.0,-88.0,-72.0,-48.0,0.0
1392,-16.0,-88.0,-72.0,-48.0,0.0
1393,-16.0,-87.0,-72.0,-48.0,0.0
1394,-15.0,-87.0,-72.0,-48.0,0.0
1395,-15.0,-87.0,-73.0,-48.0,0.0
1396,-15.0,-87.0,-73.0,-48.0,0.0
1397,-15.0,-87.0,-73.0,-48.0,0.0
1398,-15.0,-87.0,-73.0,-48.0,0.0
1399,-15.0,-87.0,-73.0,-48.0,0.0
1400,-15.0,-88.0,-74.0,-48.0,0.0
1401,-16.0,-89.0,-75.0,-48.0,0.0
1402,-17.0,-89.0,-75.0,-47.0,0.0
1403,-18.0,-90.0,-76.0,-46.0,0.0
1404,-19.0,-91.0,-76.0,-46.0,0.0
1405,-17.0,-90.0,-75.0,-45.0,0.0
1406,-18.0,-91.0,-75.0,-45.0,0.0
1407,-18.0,-91.0,-75.0,-45.0,0.0
1408,-18.0,-92.0,-75.0,-45.0,0.0
1409,-18.0,-92.0,-75.0,-45.0,0.0
1410,-18.0,-92.0,-75.0,-46.0,0.0
1411,-18.0,-92.0,-75.0,-46.0,0.0
1412,-17.0,-92.0,-75.0,-46.0,0.0
1413,-17.0,-92.0,-75.0,-46.0,0.0
1414,-17.0,-91.0,-75.0,-46.0,0.0
1415,-15.0,-90.0,-75.0,-45.0,0.0
1416,-15.0,-90.0,-75.0,-45.0,0.0
1417,-15.0,-89.0,-74.0,-45.0,0.0
1418,-14.0,-88.0,-74.0,-45.0,0.0
1419,-13.0,-87.0,-74.0,-43.0,0.0
1420,-12.0,-84.0,-74.0,-42.0,0.0
1421,-13.0,-83.0,-76.0,-40.0,0.0
1422,-13.0,-83.0,-77.0,-39.0,0.0
1423,-13.0,-84.0,-77.0,-40.0,0.0
1424,-16.0,-92.0,-77.0,-43.0,0.0
1425,-21.0,-98.0,-74.0,-49.0,0.0
1426,-22.0,-99.0,-79.0,-53.0,0.0
1427,-23.0,-101.0,-82.0,-53.0,0.0
1428,-28.0,-103.0,-84.0,-51.0,0.0
1429,-27.0,-104.0,-85.0,-47.0,0.0
1430,-28.0,-108.0,-87.0,-47.0,0.0
1431,-29.0,-108.0,-87.0,-46.0,0.0
1432,-31.0,-108.0,-88.0,-46.0,0.0
1433,-31.0,-109.0,-88.0,-45.0,0.0
1434,-31.0,-109.0,-88.0,-45.0,0.0
1435,-31.0,-110.0,-88.0,-46.0,0.0
1436,-31.0,-110.0,-88.0,-46.0,0.0
1437,-30.0,-109.0,-87.0,-46.0,0.0
1438,-30.0,-110.0,-87.0,-46.0,0.0
1439,-30.0,-111.0,-87.0,-46.0,0.0
1440,-30.0,-111.0,-87.0,-46.0,0.0
1441,-31.0,-112.0,-87.0,-46.0,0.0
1442,-30.0,-112.0,-85.0,-54.0,0.0
1443,-24.0,-111.0,-81.0,-57.0,0.0
1444,-23.0,-108.0,-78.0,-57.0,0.0
1445,-22.0,-106.0,-76.0,-55.0,0.0
1446,-23.0,-106.0,-76.0,-54.0,0.0
1447,-23.0,-106.0,-77.0,-53.0,0.0
1448,-24.0,-107.0,-77.0,-53.0,0.0
1449,-23.0,-107.0,-76.0,-52.0,0.0
1450,-23.0,-107.0,-76.0,-51.0,0.0
1451,-23.0,-107.0,-77.0,-51.0,0.0
1452,-24.0,-108.0,-77.0,-50.0,0.0
1453,-24.0,-109.0,-77.0,-49.0,0.0
1454,-24.0,-109.0,-77.0,-49.0,0.0
1455,-24.0,-110.0,-77.0,-49.0,0.0
1456,-23.0,-108.0,-76.0,-48.0,0.0
1457,-22.0,-105.0,-76.0,-48.0,0.0
1458,-20.0,-101.0,-73.0,-48.0,0.0
1459,-18.0,-99.0,-71.0,-48.0,0.0
1460,-17.0,-97.0,-70.0,-48.0,0.0
1461,-15.0,-95.0,-69.0,-47.0,0.0
1462,-14.0,-94.0,-67.0,-46.0,0.0
1463,-13.0,-94.0,-67.0,-46.0,0.0
1464,-14.0,-96.0,-65.0,-45.0,0.0
1465,-14.0,-96.0,-65.0,-44.0,0.0
1466,-15.0,-98.0,-66.0,-43.0,0.0
1467,-14.0,-98.0,-69.0,-44.0,0.0
1468,-13.0,-96.0,-71.0,-42.0,0.0
1469,-15.0,-98.0,-70.0,-43.0,0.0
1470,-16.0,-98.0,-75.0,-44.0,0.0
1471,-17.0,-98.0,-81.0,-45.0,0.0
1472,-18.0,-99.0,-84.0,-46.0,0.0
1473,-18.0,-99.0,-87.0,-46.0,0.0
1474,-17.0,-98.0,-88.0,-48.0,0.0
1475,-17.0,-98.0,-89.0,-48.0,0.0
1476,-18.0,-98.0,-90.0,-49.0,0.0
1477,-18.0,-98.0,-92.0,-49.0,0.0
1478,-17.0,-97.0,-94.0,-50.0,0.0
1479,-17.0,-97.0,-95.0,-52.0,0.0
1480,-17.0,-96.0,-98.0,-52.0,0.0
1481,-18.0,-95.0,-98.0,-51.0,0.0
1482,-20.0,-93.0,-100.0,-49.0,0.0
1483,-20.0,-92.0,-101.0,-48.0,0.0
1484,-20.0,-90.0,-102.0,-47.0,0.0
1485,-20.0,-88.0,-103.0,-46.0,0.0
1486,-20.0,-84.0,-103.0,-43.0,0.0
1487,-19.0,-83.0,-100.0,-44.0,0.0
1488,-18.0,-83.0,-97.0,-45.0,0.0
1489,-17.0,-82.0,-95.0,-46.0,0.0
1490,-16.0,-82.0,-92.0,-47.0,0.0
1491,-15.0,-83.0,-90.0,-49.0,0.0
1492,-15.0,-83.0,-88.0,-51.0,0.0
1493,-14.0,-83.0,-86.0,-52.0,0.0
1494,-14.0,-82.0,-86.0,-52.0,0.0
1495,-14.0,-81.0,-86.0,-51.0,0.0
1496,-13.0,-79.0,-86.0,-50.0,0.0
1497,-12.0,-78.0,-86.0,-49.0,0.0
1498,-11.0,-77.0,-85.0,-49.0,0.0
1499,-10.0,-76.0,-84.0,-49.0,0.0
1500,-10.0,-76.0,-82.0,-49.0,0.0
1501,-9.0,-76.0,-81.0,-49.0,0.0
1502,-8.0,-75.0,-80.0,-49.0,0.0
1503,-8.0,-74.0,-79.0,-49.0,0.0
1504,-7.0,-74.0,-78.0,-49.0,0.0
1505,-7.0,-73.0,-77.0,-50.0,0.0
1506,-6.0,-73.0,-76.0,-50.0,0.0
1507,-5.0,-72.0,-75.0,-49.0,0.0
1508,-5.0,-71.0,-74.0,-49.0,0.0
1509,-4.0,-70.0,-74.0,-49.0,0.0
1510,-4.0,-70.0,-73.0,-50.0,0.0
1511,-3.0,-70.0,-73.0,-50.0,0.0
1512,-3.0,-71.0,-72.0,-51.0,0.0
1513,-3.0,-71.0,-72.0,-51.0,0.0
1514,-2.0,-70.0,-71.0,-51.0,0.0
1515,-1.0,-69.0,-71.0,-51.0,0.0
1516,-1.0,-69.0,-71.0,-52.0,0.0
1517,0.0,-68.0,-71.0,-52.0,0.0
1518,0.0,-68.0,-70.0,-52.0,0.0
1519,1.0,-67.0,-70.0,-52.0,0.0
1520,1.0,-67.0,-69.0,-52.0,0.0
1521,1.0,-67.0,-69.0,-53.0,0.0
1522,1.0,-66.0,-68.0,-53.0,0.0
1523,2.0,-66.0,-68.0,-53.0,0.0
1524,2.0,-66.0,-68.0,-54.0,0.0
1525,3.0,-66.0,-67.0,-54.0,0.0
1526,3.0,-66.0,-67.0,-54.0,0.0
1527,3.0,-65.0,-67.0,-54.0,0.0
1528,4.0,-65.0,-67.0,-54.0,0.0
1529,4.0,-65.0,-66.0,-54.0,0.0
1530,4.0,-65.0,-66.0,-54.0,0.0
1531,5.0,-64.0,-66.0,-54.0,0.0
1532,5.0,-64.0,-65.0,-54.0,0.0
1533,6.0,-64.0,-65.0,-54.0,0.0
1534,6.0,-64.0,-65.0,-54.0,0.0
1535,6.0,-64.0,-65.0,-54.0,0.0
1536,6.0,-64.0,-64.0,-53.0,0.0
1537,7.0,-63.0,-64.0,-53.0,0.0
1538,7.0,-63.0,-63.0,-53.0,0.0
1539,8.0,-63.0,-63.0,-53.0,0.0
1540,8.0,-63.0,-63.0,-53.0,0.0
1541,8.0,-63.0,-63.0,-53.0,0.0
1542,8.0,-63.0,-63.0,-53.0,0.0
1543,9.0,-63.0,-62.0,-53.0,0.0
1544,9.0,-63.0,-62.0,-53.0,0.0
1545,9.0,-63.0,-62.0,-53.0,0.0
1546,10.0,-62.0,-62.0,-53.0,0.0
1547,10.0,-62.0,-62.0,-53.0,0.0
1548,10.0,-62.0,-61.0,-53.0,0.0
1549,10.0,-62.0,-61.0,-53.0,0.0
1550,10.0,-62.0,-61.0,-53.0,0.0
1551,10.0,-62.0,-61.0,-53.0,0.0
1552,10.0,-62.0,-61.0,-53.0,0.0
1553,11.0,-61.0,-60.0,-53.0,0.0
1554,11.0,-61.0,-60.0,-53.0,0.0
1555,11.0,-61.0,-60.0,-53.0,0.0
1556,11.0,-61.0,-60.0,-53.0,0.0
1557,11.0,-61.0,-60.0,-53.0,0.0
1558,12.0,-61.0,-60.0,-54.0,0.0
1559,12.0,-61.0,-59.0,-54.0,0.0
1560,12.0,-61.0,-59.0,-54.0,0.0
1561,12.0,-61.0,-59.0,-54.0,0.0
1562,12.0,-61.0,-59.0,-54.0,0.0
1563,12.0,-61.0,-59.0,-53.0,0.0
1564,13.0,-61.0,-59.0,-53.0,0.0
1565,13.0,-61.0,-59.0,-53.0,0.0
1566,12.0,-61.0,-59.0,-53.0,0.0
1567,12.0,-61.0,-59.0,-53.0,0.0
1568,12.0,-61.0,-59.0,-53.0,0.0
1569,13.0,-61.0,-58.0,-53.0,0.0
1570,13.0,-61.0,-58.0,-53.0,0.0
1571,13.0,-61.0,-58.0,-53.0,0.0
1572,13.0,-61.0,-58.0,-53.0,0.0
1573,13.0,-61.0,-58.0,-54.0,0.0
1574,13.0,-61.0,-58.0,-54.0,0.0
1575,14.0,-61.0,-58.0,-53.0,0.0
1576,14.0,-61.0,-58.0,-53.0,0.0
1577,14.0,-61.0,-58.0,-53.0,0.0
1578,14.0,-61.0,-58.0,-53.0,0.0
1579,14.0,-61.0,-58.0,-53.0,0.0
1580,14.0,-61.0,-58.0,-53.0,0.0
1581,14.0,-61.0,-58.0,-53.0,0.0
1582,14.0,-61.0,-58.0,-53.0,0.0
1583,14.0,-61.0,-58.0,-53.0,0.0
1584,14.0,-61.0,-58.0,-54.0,0.0
1585,14.0,-61.0,-58.0,-54.0,0.0
1586,14.0,-61.0,-58.0,-54.0,0.0
1587,14.0,-61.0,-58.0,-53.0,0.0
1588,14.0,-61.0,-58.0,-53.0,0.0
1589,15.0,-61.0,-58.0,-54.0,0.0
1590,15.0,-61.0,-58.0,-54.0,0.0
1591,15.0,-61.0,-58.0,-54.0,0.0
1592,14.0,-61.0,-58.0,-54.0,0.0
1593,14.0,-62.0,-58.0,-54.0,0.0
1594,13.0,-62.0,-58.0,-55.0,0.0
1595,14.0,-61.0,-58.0,-53.0,0.0
1596,13.0,-61.0,-57.0,-52.0,0.0
1597,12.0,-61.0,-56.0,-51.0,0.0
1598,11.0,-63.0,-55.0,-51.0,0.0
1599,10.0,-65.0,-55.0,-51.0,0.0
1600,9.0,-66.0,-54.0,-51.0,0.0
1601,8.0,-68.0,-51.0,-51.0,0.0
1602,6.0,-69.0,-49.0,-50.0,0.0
