,r1,r2,p1,p2,gesture
574,22.0,-65.0,-38.0,-13.0,0.0
575,27.0,-61.0,-32.0,-13.0,0.0
576,25.0,-56.0,-23.0,-9.0,0.0
577,28.0,-53.0,-17.0,-7.0,0.0
578,31.0,-51.0,-16.0,-7.0,0.0
579,37.0,-45.0,-14.0,-7.0,0.0
580,46.0,-36.0,-14.0,-9.0,0.0
581,54.0,-27.0,-14.0,-11.0,0.0
582,61.0,-19.0,-15.0,-15.0,0.0
583,68.0,-10.0,-13.0,-17.0,0.0
584,72.0,-6.0,-11.0,-15.0,0.0
585,69.0,-5.0,-13.0,-14.0,0.0
586,63.0,-7.0,-13.0,-12.0,0.0
587,58.0,-7.0,-16.0,-7.0,0.0
588,51.0,-9.0,-18.0,-4.0,0.0
589,52.0,-5.0,-23.0,0.0,0.0
590,60.0,6.0,-25.0,1.0,0.0
591,66.0,14.0,-24.0,-4.0,0.0
592,72.0,16.0,-25.0,-17.0,0.0
593,79.0,16.0,-29.0,-33.0,0.0
594,68.0,16.0,-25.0,-23.0,0.0
595,62.0,17.0,-22.0,-20.0,0.0
596,62.0,16.0,-22.0,-21.0,0.0
597,61.0,16.0,-21.0,-20.0,0.0
598,61.0,17.0,-20.0,-20.0,0.0
599,61.0,17.0,-19.0,-18.0,0.0
600,61.0,16.0,-19.0,-17.0,0.0
601,61.0,16.0,-19.0,-18.0,0.0
602,61.0,17.0,-18.0,-18.0,0.0
603,61.0,18.0,-17.0,-18.0,0.0
604,61.0,18.0,-16.0,-17.0,0.0
605,61.0,18.0,-16.0,-17.0,0.0
606,61.0,18.0,-15.0,-17.0,0.0
607,61.0,19.0,-14.0,-17.0,0.0
608,61.0,19.0,-13.0,-17.0,0.0
609,61.0,20.0,-12.0,-16.0,0.0
610,61.0,20.0,-12.0,-16.0,0.0
611,61.0,20.0,-11.0,-16.0,0.0
612,61.0,21.0,-11.0,-16.0,0.0
613,61.0,21.0,-10.0,-15.0,0.0
614,61.0,21.0,-10.0,-15.0,0.0
615,61.0,22.0,-9.0,-15.0,0.0
616,61.0,22.0,-8.0,-15.0,0.0
617,61.0,22.0,-8.0,-15.0,0.0
618,61.0,22.0,-7.0,-14.0,0.0
619,61.0,23.0,-7.0,-14.0,0.0
620,61.0,23.0,-6.0,-14.0,0.0
621,61.0,23.0,-6.0,-14.0,0.0
622,61.0,23.0,-5.0,-14.0,0.0
623,61.0,24.0,-5.0,-13.0,0.0
624,61.0,24.0,-5.0,-13.0,0.0
625,61.0,24.0,-4.0,-13.0,0.0
626,61.0,24.0,-4.0,-13.0,0.0
627,61.0,24.0,-4.0,-13.0,0.0
628,61.0,24.0,-3.0,-13.0,0.0
629,61.0,24.0,-3.0,-13.0,0.0
630,61.0,25.0,-3.0,-13.0,0.0
631,61.0,25.0,-2.0,-12.0,0.0
632,61.0,25.0,-2.0,-12.0,0.0
633,61.0,25.0,-2.0,-12.0,0.0
634,61.0,25.0,-2.0,-12.0,0.0
635,61.0,25.0,-1.0,-12.0,0.0
636,61.0,25.0,-1.0,-12.0,0.0
637,61.0,25.0,-1.0,-12.0,0.0
638,61.0,26.0,0.0,-12.0,0.0
639,61.0,26.0,0.0,-12.0,0.0
640,61.0,26.0,0.0,-12.0,0.0
641,61.0,26.0,0.0,-12.0,0.0
642,61.0,26.0,1.0,-11.0,0.0
643,61.0,26.0,1.0,-11.0,0.0
644,61.0,26.0,1.0,-11.0,0.0
645,61.0,26.0,1.0,-11.0,0.0
646,61.0,26.0,2.0,-11.0,0.0
647,61.0,26.0,2.0,-11.0,0.0
648,61.0,26.0,2.0,-11.0,0.0
649,61.0,26.0,2.0,-11.0,0.0
650,61.0,26.0,2.0,-11.0,0.0
651,61.0,26.0,3.0,-11.0,0.0
652,61.0,27.0,3.0,-11.0,0.0
653,61.0,27.0,3.0,-11.0,0.0
654,61.0,27.0,3.0,-11.0,0.0
655,61.0,27.0,3.0,-11.0,0.0
656,61.0,27.0,3.0,-11.0,0.0
657,61.0,27.0,3.0,-11.0,0.0
658,61.0,27.0,4.0,-11.0,0.0
659,61.0,27.0,4.0,-11.0,0.0
660,61.0,27.0,4.0,-11.0,0.0
661,61.0,27.0,4.0,-11.0,0.0
662,61.0,27.0,4.0,-11.0,0.0
663,61.0,27.0,4.0,-11.0,0.0
664,61.0,27.0,4.0,-11.0,0.0
665,61.0,27.0,4.0,-11.0,0.0
666,61.0,27.0,4.0,-11.0,0.0
667,61.0,27.0,4.0,-10.0,0.0
668,61.0,27.0,5.0,-10.0,0.0
669,61.0,27.0,5.0,-10.0,0.0
670,61.0,27.0,5.0,-10.0,0.0
671,61.0,27.0,5.0,-10.0,0.0
672,61.0,27.0,5.0,-10.0,0.0
673,61.0,27.0,5.0,-10.0,0.0
674,61.0,27.0,5.0,-10.0,0.0
675,61.0,27.0,5.0,-10.0,0.0
676,61.0,27.0,5.0,-10.0,0.0
677,61.0,27.0,5.0,-10.0,0.0
678,61.0,27.0,5.0,-10.0,0.0
679,61.0,27.0,5.0,-10.0,0.0
680,61.0,27.0,5.0,-10.0,0.0
681,61.0,27.0,5.0,-10.0,0.0
682,61.0,27.0,5.0,-10.0,0.0
683,61.0,27.0,5.0,-10.0,0.0
684,61.0,27.0,5.0,-10.0,0.0
685,61.0,27.0,5.0,-10.0,0.0
686,61.0,27.0,5.0,-10.0,0.0
687,61.0,27.0,5.0,-10.0,0.0
688,61.0,27.0,5.0,-10.0,0.0
689,61.0,27.0,5.0,-10.0,0.0
690,61.0,27.0,5.0,-10.0,0.0
691,61.0,27.0,5.0,-10.0,0.0
692,61.0,27.0,5.0,-10.0,0.0
693,61.0,27.0,5.0,-10.0,0.0
694,61.0,27.0,5.0,-10.0,0.0
695,61.0,27.0,5.0,-10.0,0.0
696,61.0,27.0,5.0,-10.0,0.0
697,61.0,27.0,5.0,-10.0,0.0
698,61.0,27.0,5.0,-10.0,0.0
699,61.0,27.0,5.0,-10.0,0.0
700,61.0,27.0,5.0,-10.0,0.0
701,61.0,27.0,5.0,-10.0,0.0
702,61.0,27.0,5.0,-10.0,0.0
703,61.0,27.0,5.0,-10.0,0.0
704,61.0,27.0,5.0,-10.0,0.0
705,61.0,27.0,5.0,-10.0,0.0
706,61.0,27.0,5.0,-10.0,0.0
707,61.0,27.0,5.0,-10.0,0.0
708,61.0,27.0,5.0,-10.0,0.0
709,61.0,27.0,5.0,-10.0,0.0
710,61.0,27.0,5.0,-10.0,0.0
711,61.0,27.0,5.0,-10.0,0.0
712,61.0,27.0,5.0,-10.0,0.0
713,61.0,27.0,5.0,-10.0,0.0
714,61.0,27.0,5.0,-10.0,0.0
715,61.0,27.0,5.0,-10.0,0.0
716,61.0,27.0,5.0,-10.0,0.0
717,61.0,27.0,5.0,-10.0,0.0
718,61.0,27.0,5.0,-10.0,0.0
719,61.0,27.0,5.0,-10.0,0.0
720,61.0,26.0,5.0,-10.0,0.0
721,61.0,26.0,5.0,-10.0,0.0
722,62.0,26.0,5.0,-10.0,0.0
723,62.0,26.0,5.0,-10.0,0.0
724,62.0,26.0,5.0,-10.0,0.0
725,62.0,26.0,5.0,-10.0,0.0
726,62.0,26.0,5.0,-10.0,0.0
727,62.0,26.0,5.0,-10.0,0.0
728,62.0,26.0,5.0,-10.0,0.0
729,62.0,26.0,5.0,-10.0,0.0
730,62.0,26.0,5.0,-10.0,0.0
731,62.0,26.0,5.0,-10.0,0.0
732,62.0,26.0,5.0,-10.0,0.0
733,62.0,26.0,5.0,-10.0,0.0
734,62.0,26.0,5.0,-10.0,0.0
735,62.0,26.0,5.0,-10.0,0.0
736,62.0,26.0,5.0,-10.0,0.0
737,62.0,26.0,5.0,-10.0,0.0
738,62.0,26.0,5.0,-10.0,0.0
739,62.0,26.0,5.0,-10.0,0.0
740,62.0,26.0,5.0,-10.0,0.0
741,62.0,26.0,5.0,-10.0,0.0
742,62.0,26.0,5.0,-10.0,0.0
743,62.0,26.0,5.0,-10.0,0.0
744,62.0,26.0,5.0,-10.0,0.0
745,62.0,26.0,5.0,-10.0,0.0
746,62.0,26.0,5.0,-10.0,0.0
747,62.0,26.0,5.0,-10.0,0.0
748,62.0,26.0,5.0,-10.0,0.0
749,62.0,26.0,5.0,-10.0,0.0
750,62.0,26.0,5.0,-10.0,0.0
751,62.0,26.0,5.0,-10.0,0.0
752,62.0,26.0,5.0,-10.0,0.0
753,62.0,26.0,5.0,-10.0,0.0
754,62.0,26.0,5.0,-10.0,0.0
755,62.0,26.0,5.0,-10.0,0.0
756,62.0,26.0,5.0,-10.0,0.0
757,62.0,26.0,5.0,-10.0,0.0
758,62.0,26.0,5.0,-10.0,0.0
759,62.0,26.0,5.0,-10.0,0.0
760,62.0,26.0,5.0,-10.0,0.0
761,62.0,26.0,5.0,-10.0,0.0
762,62.0,26.0,5.0,-10.0,0.0
763,62.0,26.0,5.0,-10.0,0.0
764,62.0,26.0,5.0,-10.0,0.0
765,62.0,26.0,5.0,-10.0,0.0
766,62.0,26.0,5.0,-10.0,0.0
767,62.0,26.0,5.0,-10.0,0.0
768,62.0,26.0,5.0,-10.0,0.0
769,62.0,26.0,5.0,-10.0,0.0
770,62.0,26.0,5.0,-10.0,0.0
771,62.0,26.0,5.0,-10.0,0.0
772,62.0,26.0,5.0,-10.0,0.0
773,62.0,26.0,5.0,-10.0,0.0
774,62.0,26.0,5.0,-10.0,0.0
775,62.0,26.0,5.0,-10.0,0.0
776,62.0,26.0,5.0,-10.0,0.0
777,62.0,26.0,5.0,-10.0,0.0
778,62.0,26.0,5.0,-10.0,0.0
779,62.0,26.0,5.0,-10.0,0.0
780,62.0,26.0,5.0,-10.0,0.0
781,62.0,26.0,5.0,-10.0,0.0
782,62.0,26.0,5.0,-10.0,0.0
783,62.0,26.0,5.0,-10.0,0.0
784,62.0,26.0,5.0,-10.0,0.0
785,62.0,26.0,5.0,-10.0,0.0
786,62.0,26.0,5.0,-10.0,0.0
787,62.0,26.0,5.0,-10.0,0.0
788,62.0,26.0,5.0,-10.0,0.0
789,62.0,26.0,5.0,-10.0,0.0
790,62.0,26.0,5.0,-10.0,0.0
791,62.0,26.0,5.0,-10.0,0.0
792,62.0,26.0,5.0,-10.0,0.0
793,62.0,26.0,5.0,-10.0,0.0
794,62.0,26.0,5.0,-10.0,0.0
795,62.0,26.0,5.0,-10.0,0.0
796,62.0,26.0,5.0,-10.0,0.0
797,62.0,26.0,5.0,-10.0,0.0
798,62.0,26.0,5.0,-10.0,0.0
799,62.0,26.0,5.0,-10.0,0.0
800,62.0,26.0,5.0,-10.0,0.0
801,62.0,26.0,5.0,-10.0,0.0
802,62.0,26.0,5.0,-10.0,0.0
803,62.0,26.0,5.0,-10.0,0.0
804,62.0,26.0,5.0,-10.0,0.0
805,62.0,26.0,5.0,-10.0,0.0
806,62.0,26.0,5.0,-10.0,0.0
807,62.0,26.0,5.0,-10.0,0.0
808,62.0,26.0,5.0,-10.0,0.0
809,63.0,26.0,5.0,-10.0,0.0
810,63.0,26.0,5.0,-10.0,0.0
811,62.0,26.0,5.0,-10.0,0.0
812,62.0,26.0,5.0,-10.0,0.0
813,62.0,26.0,5.0,-10.0,0.0
814,62.0,26.0,5.0,-10.0,0.0
815,62.0,26.0,5.0,-10.0,0.0
816,62.0,26.0,5.0,-10.0,0.0
817,62.0,26.0,5.0,-10.0,0.0
818,62.0,26.0,5.0,-10.0,0.0
819,62.0,26.0,5.0,-10.0,0.0
820,62.0,26.0,5.0,-10.0,0.0
821,62.0,26.0,5.0,-10.0,0.0
822,62.0,26.0,5.0,-10.0,0.0
823,62.0,26.0,5.0,-10.0,0.0
824,62.0,26.0,5.0,-10.0,0.0
825,62.0,26.0,5.0,-10.0,0.0
826,62.0,26.0,5.0,-10.0,0.0
827,62.0,26.0,5.0,-10.0,0.0
828,62.0,26.0,5.0,-10.0,0.0
829,62.0,26.0,5.0,-10.0,0.0
830,62.0,26.0,5.0,-10.0,0.0
831,62.0,26.0,5.0,-10.0,0.0
832,62.0,26.0,5.0,-10.0,0.0
833,63.0,26.0,5.0,-10.0,0.0
834,63.0,26.0,5.0,-10.0,0.0
835,63.0,26.0,5.0,-10.0,0.0
836,63.0,26.0,5.0,-10.0,0.0
837,62.0,26.0,5.0,-10.0,0.0
838,62.0,26.0,5.0,-10.0,0.0
839,62.0,26.0,5.0,-10.0,0.0
840,63.0,26.0,5.0,-10.0,0.0
841,62.0,26.0,5.0,-10.0,0.0
842,63.0,26.0,5.0,-10.0,0.0
843,63.0,26.0,5.0,-10.0,0.0
844,63.0,26.0,5.0,-10.0,0.0
845,63.0,26.0,5.0,-10.0,0.0
846,63.0,26.0,5.0,-10.0,0.0
847,63.0,26.0,5.0,-10.0,0.0
848,63.0,26.0,5.0,-10.0,0.0
849,63.0,26.0,5.0,-10.0,0.0
850,62.0,26.0,5.0,-10.0,0.0
851,62.0,26.0,5.0,-11.0,0.0
852,62.0,25.0,5.0,-11.0,0.0
853,62.0,25.0,5.0,-11.0,0.0
854,62.0,25.0,5.0,-11.0,0.0
855,61.0,24.0,6.0,-10.0,0.0
856,59.0,22.0,6.0,-9.0,0.0
857,58.0,20.0,6.0,-8.0,0.0
858,55.0,17.0,7.0,-6.0,0.0
859,52.0,13.0,9.0,-4.0,0.0
860,51.0,11.0,10.0,-2.0,0.0
861,50.0,9.0,11.0,0.0,0.0
862,49.0,8.0,12.0,2.0,0.0
863,49.0,6.0,12.0,3.0,0.0
864,48.0,3.0,13.0,4.0,0.0
865,48.0,1.0,12.0,5.0,0.0
866,46.0,-1.0,10.0,5.0,0.0
867,43.0,-6.0,9.0,6.0,0.0
868,38.0,-14.0,9.0,6.0,0.0
869,32.0,-21.0,10.0,8.0,0.0
870,27.0,-25.0,13.0,10.0,0.0
871,24.0,-29.0,16.0,11.0,0.0
872,20.0,-34.0,20.0,13.0,0.0
873,17.0,-36.0,24.0,15.0,0.0
874,15.0,-38.0,30.0,19.0,0.0
875,12.0,-41.0,35.0,24.0,0.0
876,8.0,-44.0,40.0,29.0,0.0
877,2.0,-45.0,44.0,35.0,0.0
878,-4.0,-47.0,45.0,39.0,0.0
879,-11.0,-47.0,44.0,42.0,0.0
880,-15.0,-46.0,44.0,43.0,0.0
881,-18.0,-44.0,44.0,44.0,0.0
882,-20.0,-42.0,44.0,43.0,0.0
883,-20.0,-41.0,45.0,43.0,0.0
884,-22.0,-41.0,44.0,44.0,0.0
885,-23.0,-40.0,45.0,44.0,0.0
886,-24.0,-37.0,45.0,44.0,0.0
887,-25.0,-35.0,46.0,44.0,0.0
888,-25.0,-33.0,46.0,43.0,0.0
889,-26.0,-31.0,46.0,43.0,0.0
890,-26.0,-29.0,46.0,42.0,0.0
891,-27.0,-28.0,46.0,42.0,0.0
892,-27.0,-26.0,46.0,41.0,0.0
893,-28.0,-25.0,46.0,40.0,0.0
894,-29.0,-24.0,46.0,39.0,0.0
895,-30.0,-22.0,46.0,39.0,0.0
896,-31.0,-21.0,46.0,38.0,0.0
897,-31.0,-20.0,46.0,37.0,0.0
898,-31.0,-18.0,46.0,37.0,0.0
899,-32.0,-17.0,46.0,36.0,0.0
900,-32.0,-16.0,46.0,36.0,0.0
901,-32.0,-14.0,46.0,35.0,0.0
902,-33.0,-13.0,46.0,35.0,0.0
903,-33.0,-12.0,46.0,34.0,0.0
904,-34.0,-11.0,46.0,34.0,0.0
905,-34.0,-10.0,46.0,33.0,0.0
906,-35.0,-9.0,46.0,33.0,0.0
907,-35.0,-9.0,47.0,32.0,0.0
908,-35.0,-8.0,47.0,32.0,0.0
909,-36.0,-7.0,47.0,32.0,0.0
910,-36.0,-6.0,47.0,31.0,0.0
911,-36.0,-5.0,47.0,31.0,0.0
912,-36.0,-4.0,47.0,30.0,0.0
913,-36.0,-4.0,47.0,30.0,0.0
914,-36.0,-3.0,47.0,30.0,0.0
915,-37.0,-2.0,47.0,29.0,0.0
916,-37.0,-2.0,47.0,29.0,0.0
917,-37.0,-1.0,47.0,29.0,0.0
918,-37.0,-1.0,47.0,29.0,0.0
919,-37.0,0.0,47.0,28.0,0.0
920,-38.0,0.0,47.0,28.0,0.0
921,-38.0,1.0,47.0,28.0,0.0
922,-38.0,1.0,47.0,28.0,0.0
923,-38.0,2.0,47.0,28.0,0.0
924,-38.0,2.0,47.0,27.0,0.0
925,-38.0,3.0,47.0,27.0,0.0
926,-39.0,3.0,47.0,27.0,0.0
927,-39.0,3.0,47.0,27.0,0.0
928,-39.0,4.0,47.0,27.0,0.0
929,-39.0,4.0,47.0,26.0,0.0
930,-39.0,4.0,47.0,26.0,0.0
931,-39.0,5.0,47.0,26.0,0.0
932,-39.0,5.0,47.0,26.0,0.0
933,-39.0,5.0,47.0,26.0,0.0
934,-40.0,6.0,47.0,26.0,0.0
935,-40.0,6.0,47.0,26.0,0.0
936,-40.0,6.0,47.0,25.0,0.0
937,-40.0,6.0,47.0,25.0,0.0
938,-40.0,7.0,47.0,25.0,0.0
939,-40.0,7.0,47.0,25.0,0.0
940,-40.0,7.0,47.0,25.0,0.0
941,-40.0,8.0,47.0,25.0,0.0
942,-40.0,8.0,47.0,25.0,0.0
943,-40.0,8.0,47.0,25.0,0.0
944,-40.0,8.0,47.0,25.0,0.0
945,-40.0,8.0,47.0,25.0,0.0
946,-40.0,8.0,47.0,25.0,0.0
947,-40.0,8.0,47.0,24.0,0.0
948,-40.0,9.0,48.0,24.0,0.0
949,-40.0,9.0,48.0,24.0,0.0
950,-40.0,9.0,48.0,24.0,0.0
951,-40.0,9.0,48.0,24.0,0.0
952,-40.0,9.0,48.0,24.0,0.0
953,-40.0,9.0,48.0,24.0,0.0
954,-41.0,9.0,48.0,24.0,0.0
955,-41.0,10.0,48.0,24.0,0.0
956,-41.0,10.0,48.0,24.0,0.0
957,-41.0,10.0,48.0,24.0,0.0
958,-41.0,10.0,48.0,24.0,0.0
959,-41.0,10.0,47.0,24.0,0.0
960,-41.0,10.0,47.0,24.0,0.0
961,-41.0,10.0,47.0,24.0,0.0
962,-41.0,10.0,47.0,24.0,0.0
963,-41.0,10.0,47.0,24.0,0.0
964,-41.0,10.0,47.0,24.0,0.0
965,-41.0,10.0,47.0,24.0,0.0
966,-41.0,10.0,47.0,24.0,0.0
967,-41.0,11.0,47.0,23.0,0.0
968,-41.0,11.0,47.0,23.0,0.0
969,-41.0,11.0,47.0,23.0,0.0
970,-41.0,11.0,47.0,23.0,0.0
971,-41.0,11.0,47.0,23.0,0.0
972,-41.0,11.0,47.0,23.0,0.0
973,-41.0,11.0,47.0,23.0,0.0
974,-41.0,11.0,47.0,23.0,0.0
975,-42.0,11.0,47.0,23.0,0.0
976,-42.0,11.0,47.0,23.0,0.0
977,-42.0,11.0,47.0,23.0,0.0
978,-42.0,11.0,47.0,23.0,0.0
979,-42.0,11.0,47.0,23.0,0.0
980,-42.0,11.0,47.0,23.0,0.0
981,-42.0,11.0,47.0,23.0,0.0
982,-42.0,11.0,47.0,23.0,0.0
983,-42.0,11.0,47.0,23.0,0.0
984,-42.0,11.0,47.0,23.0,0.0
985,-42.0,11.0,47.0,23.0,0.0
986,-42.0,11.0,47.0,23.0,0.0
987,-42.0,11.0,47.0,23.0,0.0
988,-42.0,11.0,47.0,23.0,0.0
989,-42.0,11.0,47.0,23.0,0.0
990,-42.0,11.0,47.0,23.0,0.0
991,-42.0,11.0,47.0,23.0,0.0
992,-42.0,11.0,47.0,23.0,0.0
993,-42.0,11.0,47.0,23.0,0.0
994,-42.0,11.0,47.0,23.0,0.0
995,-42.0,11.0,47.0,23.0,0.0
996,-42.0,11.0,47.0,23.0,0.0
997,-42.0,11.0,47.0,23.0,0.0
998,-42.0,11.0,47.0,23.0,0.0
999,-42.0,11.0,47.0,23.0,0.0
1000,-42.0,11.0,47.0,23.0,0.0
1001,-42.0,11.0,47.0,23.0,0.0
1002,-42.0,11.0,47.0,23.0,0.0
1003,-42.0,11.0,47.0,23.0,0.0
1004,-42.0,11.0,47.0,23.0,0.0
1005,-42.0,11.0,47.0,23.0,0.0
1006,-42.0,11.0,47.0,23.0,0.0
1007,-42.0,11.0,47.0,23.0,0.0
1008,-42.0,11.0,47.0,23.0,0.0
1009,-42.0,11.0,47.0,23.0,0.0
1010,-42.0,11.0,47.0,23.0,0.0
1011,-42.0,11.0,47.0,23.0,0.0
1012,-42.0,11.0,47.0,23.0,0.0
1013,-42.0,11.0,47.0,23.0,0.0
1014,-42.0,11.0,47.0,23.0,0.0
1015,-42.0,11.0,47.0,23.0,0.0
1016,-42.0,11.0,47.0,23.0,0.0
1017,-42.0,11.0,47.0,23.0,0.0
1018,-42.0,11.0,47.0,23.0,0.0
1019,-42.0,11.0,47.0,23.0,0.0
1020,-42.0,11.0,47.0,23.0,0.0
1021,-42.0,11.0,47.0,23.0,0.0
1022,-42.0,11.0,47.0,23.0,0.0
1023,-42.0,11.0,47.0,23.0,0.0
1024,-42.0,11.0,47.0,23.0,0.0
1025,-42.0,11.0,47.0,23.0,0.0
1026,-42.0,11.0,47.0,23.0,0.0
1027,-42.0,11.0,47.0,23.0,0.0
1028,-42.0,11.0,47.0,23.0,0.0
1029,-42.0,11.0,47.0,23.0,0.0
1030,-42.0,11.0,47.0,23.0,0.0
1031,-42.0,11.0,47.0,23.0,0.0
1032,-42.0,11.0,47.0,23.0,0.0
1033,-42.0,11.0,47.0,23.0,0.0
1034,-42.0,11.0,47.0,23.0,0.0
1035,-42.0,11.0,47.0,23.0,0.0
1036,-42.0,11.0,47.0,23.0,0.0
1037,-42.0,11.0,47.0,23.0,0.0
1038,-42.0,11.0,47.0,23.0,0.0
1039,-42.0,11.0,47.0,23.0,0.0
1040,-42.0,11.0,47.0,23.0,0.0
1041,-42.0,11.0,47.0,23.0,0.0
1042,-42.0,11.0,47.0,23.0,0.0
1043,-42.0,11.0,47.0,23.0,0.0
1044,-42.0,11.0,47.0,23.0,0.0
1045,-42.0,11.0,47.0,23.0,0.0
1046,-42.0,11.0,47.0,23.0,0.0
1047,-42.0,11.0,47.0,23.0,0.0
1048,-42.0,11.0,47.0,23.0,0.0
1049,-42.0,12.0,47.0,22.0,0.0
1050,-42.0,12.0,47.0,22.0,0.0
1051,-41.0,12.0,47.0,22.0,0.0
1052,-40.0,13.0,48.0,22.0,0.0
1053,-40.0,12.0,48.0,22.0,0.0
1054,-40.0,12.0,48.0,22.0,0.0
1055,-41.0,11.0,47.0,22.0,0.0
1056,-42.0,11.0,47.0,23.0,0.0
1057,-42.0,10.0,47.0,23.0,0.0
1058,-43.0,10.0,47.0,23.0,0.0
1059,-43.0,10.0,47.0,23.0,0.0
1060,-43.0,10.0,47.0,24.0,0.0
1061,-42.0,11.0,47.0,23.0,0.0
1062,-42.0,11.0,47.0,23.0,0.0
1063,-42.0,11.0,47.0,23.0,0.0
1064,-42.0,11.0,46.0,23.0,0.0
1065,-42.0,11.0,46.0,23.0,0.0
1066,-42.0,10.0,46.0,23.0,0.0
1067,-42.0,10.0,46.0,23.0,0.0
1068,-42.0,10.0,46.0,23.0,0.0
1069,-42.0,10.0,46.0,23.0,0.0
1070,-42.0,10.0,46.0,23.0,0.0
1071,-42.0,10.0,46.0,24.0,0.0
1072,-42.0,10.0,46.0,24.0,0.0
1073,-42.0,10.0,46.0,24.0,0.0
1074,-42.0,10.0,46.0,24.0,0.0
1075,-42.0,10.0,46.0,24.0,0.0
1076,-42.0,10.0,46.0,24.0,0.0
1077,-42.0,10.0,46.0,24.0,0.0
1078,-42.0,10.0,46.0,24.0,0.0
1079,-42.0,10.0,46.0,24.0,0.0
1080,-42.0,10.0,46.0,24.0,0.0
1081,-42.0,9.0,46.0,24.0,0.0
1082,-42.0,9.0,46.0,24.0,0.0
1083,-42.0,9.0,46.0,24.0,0.0
1084,-42.0,9.0,46.0,24.0,0.0
1085,-42.0,9.0,46.0,24.0,0.0
1086,-43.0,9.0,46.0,24.0,0.0
1087,-43.0,9.0,46.0,24.0,0.0
1088,-43.0,9.0,46.0,24.0,0.0
1089,-43.0,9.0,46.0,24.0,0.0
1090,-43.0,9.0,46.0,24.0,0.0
1091,-43.0,9.0,46.0,24.0,0.0
1092,-43.0,9.0,46.0,25.0,0.0
1093,-43.0,9.0,46.0,25.0,0.0
1094,-43.0,9.0,46.0,25.0,0.0
1095,-43.0,9.0,46.0,25.0,0.0
1096,-43.0,9.0,46.0,25.0,0.0
1097,-43.0,8.0,46.0,25.0,0.0
1098,-43.0,8.0,46.0,25.0,0.0
1099,-43.0,8.0,46.0,25.0,0.0
1100,-43.0,8.0,46.0,25.0,0.0
1101,-43.0,9.0,46.0,25.0,0.0
1102,-43.0,8.0,45.0,25.0,0.0
1103,-43.0,8.0,45.0,25.0,0.0
1104,-43.0,8.0,45.0,25.0,0.0
1105,-43.0,8.0,45.0,25.0,0.0
1106,-43.0,8.0,45.0,25.0,0.0
1107,-43.0,8.0,45.0,25.0,0.0
1108,-43.0,8.0,45.0,25.0,0.0
1109,-43.0,8.0,45.0,25.0,0.0
1110,-43.0,8.0,45.0,25.0,0.0
1111,-43.0,8.0,45.0,25.0,0.0
1112,-43.0,8.0,45.0,25.0,0.0
1113,-43.0,8.0,45.0,25.0,0.0
1114,-43.0,8.0,45.0,25.0,0.0
1115,-43.0,8.0,45.0,25.0,0.0
1116,-43.0,8.0,45.0,25.0,0.0
1117,-43.0,8.0,45.0,25.0,0.0
1118,-43.0,8.0,45.0,25.0,0.0
1119,-43.0,8.0,45.0,25.0,0.0
1120,-43.0,8.0,45.0,25.0,0.0
1121,-43.0,8.0,45.0,25.0,0.0
1122,-43.0,8.0,45.0,25.0,0.0
1123,-43.0,8.0,45.0,25.0,0.0
1124,-43.0,8.0,45.0,25.0,0.0
1125,-43.0,8.0,45.0,25.0,0.0
1126,-43.0,8.0,45.0,25.0,0.0
1127,-43.0,8.0,45.0,25.0,0.0
1128,-43.0,8.0,45.0,25.0,0.0
1129,-43.0,8.0,45.0,25.0,0.0
1130,-43.0,8.0,45.0,25.0,0.0
1131,-43.0,8.0,45.0,25.0,0.0
1132,-43.0,8.0,45.0,25.0,0.0
1133,-43.0,8.0,45.0,25.0,0.0
1134,-43.0,8.0,45.0,25.0,0.0
1135,-43.0,8.0,45.0,25.0,0.0
1136,-43.0,8.0,45.0,25.0,0.0
1137,-43.0,8.0,45.0,25.0,0.0
1138,-43.0,8.0,45.0,25.0,0.0
1139,-43.0,8.0,45.0,25.0,0.0
1140,-43.0,8.0,45.0,25.0,0.0
1141,-43.0,8.0,45.0,25.0,0.0
1142,-43.0,8.0,45.0,25.0,0.0
1143,-43.0,8.0,45.0,25.0,0.0
1144,-43.0,8.0,45.0,25.0,0.0
1145,-43.0,8.0,45.0,25.0,0.0
1146,-43.0,8.0,45.0,25.0,0.0
1147,-43.0,8.0,45.0,25.0,0.0
1148,-43.0,8.0,45.0,25.0,0.0
1149,-43.0,8.0,45.0,25.0,0.0
1150,-43.0,8.0,45.0,25.0,0.0
1151,-43.0,8.0,45.0,25.0,0.0
1152,-42.0,9.0,45.0,24.0,0.0
1153,-42.0,9.0,45.0,24.0,0.0
1154,-42.0,8.0,45.0,24.0,0.0
1155,-43.0,8.0,44.0,24.0,0.0
1156,-43.0,8.0,44.0,24.0,0.0
1157,-43.0,8.0,44.0,24.0,0.0
1158,-42.0,8.0,44.0,24.0,0.0
1159,-42.0,8.0,43.0,24.0,0.0
1160,-42.0,8.0,43.0,24.0,0.0
1161,-41.0,8.0,43.0,24.0,0.0
1162,-41.0,8.0,43.0,24.0,0.0
1163,-41.0,8.0,44.0,25.0,0.0
1164,-41.0,8.0,44.0,25.0,0.0
1165,-41.0,7.0,44.0,25.0,0.0
1166,-41.0,7.0,44.0,26.0,0.0
1167,-41.0,7.0,44.0,26.0,0.0
1168,-41.0,7.0,44.0,26.0,0.0
