,r1,r2,p1,p2,gesture
566,20.0,-46.0,-63.0,-29.0,0.0
567,20.0,-46.0,-63.0,-29.0,0.0
568,20.0,-46.0,-63.0,-29.0,0.0
569,20.0,-46.0,-63.0,-29.0,0.0
570,20.0,-46.0,-63.0,-29.0,0.0
571,20.0,-46.0,-63.0,-29.0,0.0
572,20.0,-46.0,-63.0,-29.0,0.0
573,20.0,-46.0,-63.0,-29.0,0.0
574,20.0,-46.0,-63.0,-29.0,0.0
575,20.0,-46.0,-63.0,-29.0,0.0
576,20.0,-46.0,-63.0,-29.0,0.0
577,20.0,-46.0,-63.0,-29.0,0.0
578,20.0,-46.0,-63.0,-29.0,0.0
579,20.0,-46.0,-63.0,-29.0,0.0
580,20.0,-46.0,-63.0,-29.0,0.0
581,20.0,-46.0,-63.0,-29.0,0.0
582,20.0,-46.0,-63.0,-29.0,0.0
583,20.0,-46.0,-63.0,-29.0,0.0
584,20.0,-46.0,-63.0,-29.0,0.0
585,20.0,-46.0,-63.0,-29.0,0.0
586,20.0,-46.0,-63.0,-29.0,0.0
587,20.0,-46.0,-63.0,-29.0,0.0
588,20.0,-46.0,-63.0,-29.0,0.0
589,20.0,-46.0,-63.0,-29.0,0.0
590,20.0,-46.0,-63.0,-29.0,0.0
591,20.0,-46.0,-63.0,-29.0,0.0
592,20.0,-46.0,-63.0,-29.0,0.0
593,20.0,-46.0,-63.0,-29.0,0.0
594,20.0,-46.0,-63.0,-29.0,0.0
595,20.0,-46.0,-63.0,-29.0,0.0
596,20.0,-46.0,-63.0,-29.0,0.0
597,20.0,-46.0,-63.0,-29.0,0.0
598,20.0,-46.0,-63.0,-29.0,0.0
599,20.0,-46.0,-63.0,-29.0,0.0
600,20.0,-46.0,-63.0,-29.0,0.0
601,20.0,-46.0,-63.0,-29.0,0.0
602,20.0,-46.0,-63.0,-29.0,0.0
603,20.0,-46.0,-63.0,-29.0,0.0
604,20.0,-46.0,-63.0,-29.0,0.0
605,20.0,-46.0,-63.0,-29.0,0.0
606,20.0,-45.0,-63.0,-29.0,0.0
607,20.0,-45.0,-63.0,-29.0,0.0
608,20.0,-46.0,-63.0,-29.0,0.0
609,20.0,-46.0,-63.0,-29.0,0.0
610,20.0,-46.0,-63.0,-29.0,0.0
611,20.0,-46.0,-63.0,-29.0,0.0
612,20.0,-46.0,-63.0,-29.0,0.0
613,20.0,-46.0,-63.0,-29.0,0.0
614,20.0,-45.0,-63.0,-29.0,0.0
615,20.0,-46.0,-63.0,-29.0,0.0
616,20.0,-46.0,-63.0,-29.0,0.0
617,20.0,-46.0,-63.0,-29.0,0.0
618,20.0,-46.0,-63.0,-29.0,0.0
619,20.0,-46.0,-63.0,-29.0,0.0
620,20.0,-46.0,-63.0,-29.0,0.0
621,20.0,-45.0,-63.0,-29.0,0.0
622,20.0,-45.0,-63.0,-29.0,0.0
623,20.0,-45.0,-63.0,-29.0,0.0
624,20.0,-45.0,-63.0,-29.0,0.0
625,20.0,-45.0,-63.0,-29.0,0.0
626,20.0,-45.0,-63.0,-29.0,0.0
627,20.0,-45.0,-63.0,-29.0,0.0
628,20.0,-45.0,-63.0,-29.0,0.0
629,20.0,-45.0,-63.0,-29.0,0.0
630,20.0,-46.0,-63.0,-28.0,0.0
631,20.0,-46.0,-63.0,-28.0,0.0
632,20.0,-46.0,-63.0,-29.0,0.0
633,20.0,-46.0,-63.0,-29.0,0.0
634,20.0,-46.0,-63.0,-28.0,0.0
635,20.0,-46.0,-62.0,-28.0,0.0
636,20.0,-46.0,-62.0,-28.0,0.0
637,20.0,-46.0,-62.0,-28.0,0.0
638,20.0,-46.0,-62.0,-28.0,0.0
639,20.0,-46.0,-62.0,-28.0,0.0
640,20.0,-46.0,-61.0,-28.0,0.0
641,20.0,-46.0,-61.0,-28.0,0.0
642,21.0,-46.0,-60.0,-29.0,0.0
643,22.0,-44.0,-57.0,-30.0,0.0
644,26.0,-39.0,-54.0,-30.0,0.0
645,30.0,-36.0,-52.0,-32.0,0.0
646,35.0,-30.0,-52.0,-31.0,0.0
647,42.0,-23.0,-53.0,-31.0,0.0
648,45.0,-18.0,-56.0,-31.0,0.0
649,47.0,-17.0,-59.0,-31.0,0.0
650,48.0,-16.0,-64.0,-30.0,0.0
651,48.0,-16.0,-69.0,-29.0,0.0
652,51.0,-15.0,-74.0,-27.0,0.0
653,54.0,-18.0,-76.0,-27.0,0.0
654,55.0,-19.0,-75.0,-26.0,0.0
655,53.0,-20.0,-67.0,-27.0,0.0
656,46.0,-19.0,-55.0,-27.0,0.0
657,45.0,-17.0,-47.0,-27.0,0.0
658,44.0,-18.0,-37.0,-27.0,0.0
659,41.0,-20.0,-31.0,-27.0,0.0
660,43.0,-19.0,-26.0,-26.0,0.0
661,46.0,-18.0,-22.0,-24.0,0.0
662,48.0,-17.0,-19.0,-23.0,0.0
663,49.0,-16.0,-18.0,-21.0,0.0
664,49.0,-17.0,-18.0,-18.0,0.0
665,45.0,-21.0,-16.0,-15.0,0.0
666,43.0,-25.0,-15.0,-11.0,0.0
667,39.0,-28.0,-15.0,-8.0,0.0
668,36.0,-31.0,-14.0,-6.0,0.0
669,35.0,-33.0,-14.0,-4.0,0.0
670,34.0,-34.0,-13.0,-3.0,0.0
671,34.0,-35.0,-13.0,-1.0,0.0
672,33.0,-37.0,-13.0,0.0,0.0
673,34.0,-38.0,-12.0,1.0,0.0
674,34.0,-40.0,-12.0,1.0,0.0
675,35.0,-43.0,-11.0,1.0,0.0
676,34.0,-44.0,-11.0,1.0,0.0
677,35.0,-45.0,-10.0,2.0,0.0
678,35.0,-46.0,-9.0,2.0,0.0
679,35.0,-47.0,-8.0,3.0,0.0
680,34.0,-48.0,-7.0,3.0,0.0
681,35.0,-49.0,-6.0,3.0,0.0
682,33.0,-50.0,-5.0,3.0,0.0
683,32.0,-50.0,-5.0,2.0,0.0
684,23.0,-51.0,-4.0,2.0,0.0
685,26.0,-48.0,-9.0,1.0,0.0
686,27.0,-45.0,-18.0,-2.0,0.0
687,27.0,-43.0,-27.0,-7.0,0.0
688,26.0,-42.0,-44.0,-13.0,0.0
689,24.0,-42.0,-56.0,-14.0,0.0
690,24.0,-39.0,-65.0,-13.0,0.0
691,24.0,-38.0,-67.0,-14.0,0.0
692,25.0,-38.0,-67.0,-16.0,0.0
693,27.0,-35.0,-66.0,-17.0,0.0
694,26.0,-31.0,-65.0,-15.0,0.0
695,26.0,-28.0,-64.0,-13.0,0.0
696,27.0,-24.0,-58.0,-12.0,0.0
697,27.0,-20.0,-53.0,-12.0,0.0
698,27.0,-18.0,-40.0,-11.0,0.0
699,32.0,-12.0,-35.0,-9.0,0.0
700,38.0,-5.0,-33.0,-7.0,0.0
701,42.0,1.0,-32.0,-5.0,0.0
702,43.0,1.0,-33.0,-5.0,0.0
703,42.0,-3.0,-33.0,-9.0,0.0
704,41.0,-5.0,-32.0,-9.0,0.0
705,41.0,-6.0,-31.0,-7.0,0.0
706,51.0,2.0,-35.0,-1.0,0.0
707,56.0,11.0,-37.0,6.0,0.0
708,58.0,14.0,-37.0,9.0,0.0
709,57.0,16.0,-36.0,12.0,0.0
710,53.0,16.0,-34.0,12.0,0.0
711,49.0,13.0,-29.0,10.0,0.0
712,45.0,8.0,-27.0,6.0,0.0
713,47.0,8.0,-26.0,3.0,0.0
714,50.0,8.0,-26.0,-1.0,0.0
715,50.0,13.0,-25.0,3.0,0.0
716,50.0,13.0,-24.0,3.0,0.0
717,50.0,13.0,-24.0,2.0,0.0
718,50.0,13.0,-25.0,1.0,0.0
719,50.0,12.0,-24.0,-1.0,0.0
720,50.0,12.0,-24.0,-1.0,0.0
721,50.0,12.0,-24.0,-2.0,0.0
722,50.0,12.0,-24.0,-3.0,0.0
723,50.0,12.0,-23.0,-4.0,0.0
724,51.0,12.0,-23.0,-5.0,0.0
725,51.0,13.0,-22.0,-5.0,0.0
726,50.0,13.0,-22.0,-5.0,0.0
727,50.0,13.0,-21.0,-6.0,0.0
728,49.0,13.0,-24.0,-7.0,0.0
729,48.0,12.0,-27.0,-7.0,0.0
730,49.0,13.0,-27.0,-8.0,0.0
731,50.0,14.0,-25.0,-8.0,0.0
732,52.0,15.0,-22.0,-10.0,0.0
733,52.0,16.0,-20.0,-10.0,0.0
734,50.0,16.0,-13.0,-11.0,0.0
735,50.0,16.0,-11.0,-11.0,0.0
736,51.0,16.0,-12.0,-11.0,0.0
737,52.0,15.0,-16.0,-11.0,0.0
738,52.0,16.0,-18.0,-11.0,0.0
739,52.0,17.0,-18.0,-12.0,0.0
740,52.0,18.0,-17.0,-13.0,0.0
741,53.0,19.0,-15.0,-14.0,0.0
742,54.0,19.0,-13.0,-14.0,0.0
743,54.0,19.0,-12.0,-15.0,0.0
744,55.0,19.0,-12.0,-15.0,0.0
745,55.0,20.0,-11.0,-16.0,0.0
746,56.0,20.0,-11.0,-16.0,0.0
747,56.0,20.0,-10.0,-17.0,0.0
748,57.0,20.0,-10.0,-19.0,0.0
749,57.0,20.0,-9.0,-19.0,0.0
750,58.0,20.0,-9.0,-19.0,0.0
751,58.0,21.0,-8.0,-19.0,0.0
752,58.0,21.0,-8.0,-19.0,0.0
753,58.0,21.0,-8.0,-19.0,0.0
754,58.0,21.0,-7.0,-19.0,0.0
755,58.0,21.0,-7.0,-20.0,0.0
756,58.0,21.0,-6.0,-20.0,0.0
757,58.0,21.0,-6.0,-20.0,0.0
758,58.0,21.0,-6.0,-20.0,0.0
759,57.0,21.0,-6.0,-20.0,0.0
760,57.0,21.0,-5.0,-20.0,0.0
761,57.0,21.0,-5.0,-20.0,0.0
762,58.0,21.0,-5.0,-21.0,0.0
763,58.0,21.0,-5.0,-21.0,0.0
764,58.0,21.0,-4.0,-21.0,0.0
765,58.0,21.0,-4.0,-21.0,0.0
766,58.0,21.0,-4.0,-21.0,0.0
767,58.0,21.0,-4.0,-21.0,0.0
768,58.0,21.0,-3.0,-21.0,0.0
769,58.0,21.0,-3.0,-21.0,0.0
770,58.0,21.0,-3.0,-21.0,0.0
771,58.0,21.0,-2.0,-22.0,0.0
772,58.0,21.0,-2.0,-22.0,0.0
773,57.0,21.0,-2.0,-22.0,0.0
774,57.0,21.0,-2.0,-22.0,0.0
775,57.0,21.0,-2.0,-22.0,0.0
776,57.0,21.0,-2.0,-22.0,0.0
777,58.0,22.0,-2.0,-21.0,0.0
778,58.0,22.0,-2.0,-21.0,0.0
779,58.0,22.0,-2.0,-21.0,0.0
780,58.0,23.0,-2.0,-21.0,0.0
781,58.0,23.0,-2.0,-21.0,0.0
782,57.0,22.0,-2.0,-22.0,0.0
783,58.0,21.0,-2.0,-22.0,0.0
784,58.0,21.0,-2.0,-23.0,0.0
785,59.0,21.0,-2.0,-23.0,0.0
786,59.0,22.0,-2.0,-23.0,0.0
787,59.0,22.0,-1.0,-23.0,0.0
788,59.0,21.0,-1.0,-24.0,0.0
789,59.0,20.0,-1.0,-26.0,0.0
790,58.0,19.0,-1.0,-27.0,0.0
791,57.0,19.0,0.0,-27.0,0.0
792,54.0,16.0,2.0,-29.0,0.0
793,53.0,16.0,3.0,-29.0,0.0
794,53.0,16.0,5.0,-29.0,0.0
795,51.0,15.0,6.0,-29.0,0.0
796,50.0,13.0,7.0,-32.0,0.0
797,49.0,11.0,7.0,-36.0,0.0
798,47.0,8.0,3.0,-41.0,0.0
799,46.0,7.0,0.0,-46.0,0.0
800,45.0,5.0,-1.0,-49.0,0.0
801,43.0,4.0,1.0,-50.0,0.0
802,42.0,3.0,4.0,-51.0,0.0
803,40.0,0.0,7.0,-50.0,0.0
804,37.0,-5.0,9.0,-51.0,0.0
805,36.0,-7.0,10.0,-51.0,0.0
806,34.0,-8.0,10.0,-52.0,0.0
807,34.0,-6.0,6.0,-52.0,0.0
808,32.0,-7.0,4.0,-54.0,0.0
809,30.0,-6.0,3.0,-55.0,0.0
810,27.0,-6.0,2.0,-56.0,0.0
811,25.0,-6.0,2.0,-58.0,0.0
812,24.0,-6.0,1.0,-58.0,0.0
813,22.0,-6.0,1.0,-59.0,0.0
814,21.0,-6.0,0.0,-59.0,0.0
815,20.0,-6.0,-2.0,-60.0,0.0
816,19.0,-6.0,-3.0,-60.0,0.0
817,18.0,-6.0,-4.0,-61.0,0.0
818,17.0,-6.0,-5.0,-61.0,0.0
819,16.0,-6.0,-6.0,-62.0,0.0
820,15.0,-6.0,-7.0,-62.0,0.0
821,14.0,-6.0,-8.0,-63.0,0.0
822,13.0,-6.0,-9.0,-63.0,0.0
823,12.0,-6.0,-10.0,-64.0,0.0
824,11.0,-6.0,-11.0,-64.0,0.0
825,10.0,-6.0,-11.0,-64.0,0.0
826,9.0,-6.0,-12.0,-65.0,0.0
827,9.0,-5.0,-13.0,-65.0,0.0
828,8.0,-5.0,-14.0,-65.0,0.0
829,7.0,-5.0,-14.0,-66.0,0.0
830,6.0,-5.0,-15.0,-66.0,0.0
831,6.0,-5.0,-16.0,-66.0,0.0
832,5.0,-5.0,-16.0,-67.0,0.0
833,5.0,-5.0,-17.0,-67.0,0.0
834,4.0,-5.0,-17.0,-67.0,0.0
835,3.0,-5.0,-18.0,-67.0,0.0
836,3.0,-5.0,-18.0,-68.0,0.0
837,2.0,-5.0,-19.0,-68.0,0.0
838,2.0,-5.0,-19.0,-68.0,0.0
839,1.0,-5.0,-20.0,-68.0,0.0
840,1.0,-5.0,-20.0,-68.0,0.0
841,1.0,-5.0,-21.0,-69.0,0.0
842,0.0,-5.0,-21.0,-69.0,0.0
843,0.0,-5.0,-21.0,-69.0,0.0
844,-1.0,-5.0,-22.0,-69.0,0.0
845,-1.0,-5.0,-22.0,-69.0,0.0
846,-1.0,-5.0,-22.0,-69.0,0.0
847,-2.0,-5.0,-23.0,-69.0,0.0
848,-2.0,-5.0,-23.0,-70.0,0.0
849,-2.0,-5.0,-24.0,-70.0,0.0
850,-3.0,-5.0,-24.0,-70.0,0.0
851,-3.0,-5.0,-24.0,-70.0,0.0
852,-3.0,-5.0,-24.0,-70.0,0.0
853,-3.0,-5.0,-25.0,-70.0,0.0
854,-4.0,-5.0,-25.0,-70.0,0.0
855,-4.0,-5.0,-25.0,-70.0,0.0
856,-4.0,-5.0,-26.0,-71.0,0.0
857,-4.0,-5.0,-26.0,-71.0,0.0
858,-4.0,-5.0,-26.0,-71.0,0.0
859,-5.0,-5.0,-26.0,-71.0,0.0
860,-5.0,-5.0,-26.0,-71.0,0.0
861,-5.0,-5.0,-27.0,-71.0,0.0
862,-5.0,-5.0,-27.0,-71.0,0.0
863,-5.0,-5.0,-27.0,-71.0,0.0
864,-5.0,-5.0,-27.0,-71.0,0.0
865,-6.0,-5.0,-27.0,-71.0,0.0
866,-6.0,-5.0,-27.0,-71.0,0.0
867,-6.0,-5.0,-28.0,-71.0,0.0
868,-6.0,-5.0,-28.0,-71.0,0.0
869,-6.0,-5.0,-28.0,-71.0,0.0
870,-6.0,-5.0,-28.0,-72.0,0.0
871,-6.0,-5.0,-28.0,-72.0,0.0
872,-7.0,-5.0,-28.0,-72.0,0.0
873,-7.0,-5.0,-28.0,-72.0,0.0
874,-7.0,-5.0,-29.0,-72.0,0.0
875,-7.0,-5.0,-29.0,-72.0,0.0
876,-7.0,-5.0,-29.0,-72.0,0.0
877,-7.0,-5.0,-29.0,-72.0,0.0
878,-7.0,-5.0,-29.0,-72.0,0.0
879,-7.0,-5.0,-29.0,-72.0,0.0
880,-7.0,-5.0,-29.0,-72.0,0.0
881,-7.0,-5.0,-29.0,-72.0,0.0
882,-8.0,-5.0,-29.0,-72.0,0.0
883,-8.0,-5.0,-29.0,-72.0,0.0
884,-8.0,-5.0,-30.0,-72.0,0.0
885,-8.0,-5.0,-30.0,-72.0,0.0
886,-8.0,-5.0,-30.0,-72.0,0.0
887,-8.0,-5.0,-30.0,-72.0,0.0
888,-8.0,-5.0,-30.0,-72.0,0.0
889,-8.0,-5.0,-30.0,-72.0,0.0
890,-8.0,-5.0,-30.0,-72.0,0.0
891,-8.0,-5.0,-30.0,-72.0,0.0
892,-8.0,-5.0,-30.0,-72.0,0.0
893,-8.0,-5.0,-30.0,-72.0,0.0
894,-8.0,-5.0,-30.0,-72.0,0.0
895,-8.0,-5.0,-30.0,-72.0,0.0
896,-8.0,-5.0,-30.0,-72.0,0.0
897,-8.0,-5.0,-30.0,-72.0,0.0
898,-8.0,-5.0,-30.0,-72.0,0.0
899,-8.0,-5.0,-30.0,-72.0,0.0
900,-8.0,-5.0,-30.0,-72.0,0.0
901,-9.0,-5.0,-30.0,-72.0,0.0
902,-9.0,-5.0,-31.0,-72.0,0.0
903,-9.0,-5.0,-31.0,-72.0,0.0
904,-9.0,-5.0,-31.0,-72.0,0.0
905,-9.0,-5.0,-31.0,-72.0,0.0
906,-9.0,-5.0,-31.0,-73.0,0.0
907,-9.0,-5.0,-31.0,-73.0,0.0
908,-9.0,-5.0,-31.0,-73.0,0.0
909,-9.0,-5.0,-31.0,-73.0,0.0
910,-9.0,-5.0,-31.0,-73.0,0.0
911,-9.0,-5.0,-31.0,-73.0,0.0
912,-9.0,-5.0,-31.0,-73.0,0.0
913,-9.0,-5.0,-31.0,-73.0,0.0
914,-9.0,-5.0,-31.0,-73.0,0.0
915,-9.0,-5.0,-31.0,-73.0,0.0
916,-9.0,-5.0,-31.0,-73.0,0.0
917,-9.0,-5.0,-31.0,-73.0,0.0
918,-9.0,-5.0,-31.0,-73.0,0.0
919,-9.0,-5.0,-31.0,-73.0,0.0
920,-9.0,-5.0,-31.0,-73.0,0.0
921,-9.0,-5.0,-31.0,-73.0,0.0
922,-9.0,-5.0,-31.0,-73.0,0.0
923,-9.0,-5.0,-31.0,-73.0,0.0
924,-9.0,-5.0,-31.0,-73.0,0.0
925,-9.0,-5.0,-31.0,-73.0,0.0
926,-9.0,-5.0,-31.0,-73.0,0.0
927,-9.0,-5.0,-31.0,-73.0,0.0
928,-9.0,-5.0,-31.0,-73.0,0.0
929,-9.0,-5.0,-31.0,-73.0,0.0
930,-9.0,-5.0,-31.0,-73.0,0.0
931,-9.0,-5.0,-31.0,-73.0,0.0
932,-9.0,-5.0,-31.0,-73.0,0.0
933,-9.0,-5.0,-31.0,-73.0,0.0
934,-9.0,-5.0,-31.0,-73.0,0.0
935,-9.0,-5.0,-31.0,-73.0,0.0
936,-9.0,-5.0,-31.0,-73.0,0.0
937,-9.0,-5.0,-31.0,-73.0,0.0
938,-9.0,-5.0,-31.0,-73.0,0.0
939,-9.0,-5.0,-31.0,-73.0,0.0
940,-9.0,-5.0,-31.0,-73.0,0.0
941,-9.0,-5.0,-31.0,-73.0,0.0
942,-9.0,-5.0,-31.0,-73.0,0.0
943,-9.0,-5.0,-31.0,-73.0,0.0
944,-9.0,-5.0,-31.0,-73.0,0.0
945,-9.0,-5.0,-31.0,-73.0,0.0
946,-9.0,-5.0,-31.0,-73.0,0.0
947,-9.0,-5.0,-31.0,-73.0,0.0
948,-9.0,-5.0,-31.0,-73.0,0.0
949,-10.0,-5.0,-31.0,-73.0,0.0
950,-10.0,-5.0,-31.0,-73.0,0.0
951,-10.0,-5.0,-31.0,-73.0,0.0
952,-10.0,-5.0,-31.0,-73.0,0.0
953,-10.0,-5.0,-31.0,-73.0,0.0
954,-10.0,-5.0,-31.0,-73.0,0.0
955,-10.0,-5.0,-31.0,-73.0,0.0
956,-10.0,-5.0,-31.0,-73.0,0.0
957,-10.0,-5.0,-31.0,-73.0,0.0
958,-10.0,-5.0,-31.0,-73.0,0.0
959,-10.0,-5.0,-31.0,-73.0,0.0
960,-10.0,-5.0,-31.0,-73.0,0.0
961,-10.0,-5.0,-31.0,-73.0,0.0
962,-10.0,-5.0,-31.0,-73.0,0.0
963,-10.0,-5.0,-31.0,-73.0,0.0
964,-10.0,-5.0,-31.0,-73.0,0.0
965,-10.0,-5.0,-31.0,-73.0,0.0
966,-10.0,-5.0,-31.0,-73.0,0.0
967,-10.0,-5.0,-31.0,-73.0,0.0
968,-9.0,-5.0,-31.0,-73.0,0.0
969,-9.0,-5.0,-32.0,-73.0,0.0
970,-9.0,-5.0,-32.0,-73.0,0.0
971,-9.0,-5.0,-32.0,-73.0,0.0
972,-9.0,-5.0,-32.0,-73.0,0.0
973,-9.0,-5.0,-32.0,-73.0,0.0
974,-9.0,-5.0,-32.0,-73.0,0.0
975,-9.0,-5.0,-32.0,-73.0,0.0
976,-9.0,-5.0,-32.0,-73.0,0.0
977,-9.0,-5.0,-32.0,-73.0,0.0
978,-9.0,-5.0,-31.0,-73.0,0.0
979,-9.0,-5.0,-31.0,-73.0,0.0
980,-9.0,-5.0,-31.0,-73.0,0.0
981,-9.0,-5.0,-31.0,-73.0,0.0
982,-9.0,-5.0,-31.0,-73.0,0.0
983,-9.0,-5.0,-31.0,-73.0,0.0
984,-9.0,-5.0,-31.0,-73.0,0.0
985,-9.0,-5.0,-31.0,-73.0,0.0
986,-9.0,-5.0,-31.0,-73.0,0.0
987,-9.0,-5.0,-31.0,-73.0,0.0
988,-9.0,-5.0,-31.0,-73.0,0.0
989,-9.0,-5.0,-31.0,-73.0,0.0
990,-9.0,-5.0,-31.0,-73.0,0.0
991,-9.0,-5.0,-31.0,-73.0,0.0
992,-9.0,-5.0,-31.0,-73.0,0.0
993,-9.0,-5.0,-31.0,-73.0,0.0
994,-9.0,-5.0,-31.0,-73.0,0.0
995,-9.0,-5.0,-31.0,-73.0,0.0
996,-9.0,-5.0,-31.0,-73.0,0.0
997,-9.0,-5.0,-31.0,-73.0,0.0
998,-9.0,-5.0,-31.0,-73.0,0.0
999,-9.0,-5.0,-31.0,-73.0,0.0
1000,-8.0,-5.0,-31.0,-73.0,0.0
1001,-8.0,-5.0,-31.0,-73.0,0.0
1002,-8.0,-5.0,-31.0,-73.0,0.0
1003,-8.0,-5.0,-31.0,-73.0,0.0
1004,-8.0,-4.0,-31.0,-73.0,0.0
1005,-8.0,-4.0,-31.0,-73.0,0.0
1006,-8.0,-4.0,-31.0,-73.0,0.0
1007,-8.0,-4.0,-31.0,-73.0,0.0
1008,-9.0,-4.0,-31.0,-73.0,0.0
1009,-9.0,-4.0,-31.0,-73.0,0.0
1010,-9.0,-4.0,-31.0,-73.0,0.0
1011,-9.0,-4.0,-31.0,-74.0,0.0
1012,-9.0,-4.0,-31.0,-74.0,0.0
1013,-9.0,-4.0,-31.0,-74.0,0.0
1014,-9.0,-4.0,-31.0,-74.0,0.0
1015,-9.0,-4.0,-31.0,-74.0,0.0
1016,-9.0,-4.0,-31.0,-74.0,0.0
1017,-9.0,-4.0,-31.0,-74.0,0.0
1018,-9.0,-4.0,-31.0,-74.0,0.0
1019,-9.0,-4.0,-31.0,-74.0,0.0
1020,-9.0,-4.0,-31.0,-74.0,0.0
1021,-9.0,-4.0,-31.0,-74.0,0.0
1022,-9.0,-4.0,-31.0,-74.0,0.0
1023,-9.0,-4.0,-31.0,-74.0,0.0
1024,-9.0,-4.0,-31.0,-74.0,0.0
1025,-9.0,-4.0,-31.0,-74.0,0.0
1026,-9.0,-4.0,-31.0,-74.0,0.0
1027,-9.0,-4.0,-31.0,-74.0,0.0
1028,-9.0,-4.0,-31.0,-74.0,0.0
1029,-9.0,-4.0,-31.0,-74.0,0.0
1030,-9.0,-4.0,-31.0,-74.0,0.0
1031,-9.0,-4.0,-31.0,-74.0,0.0
1032,-9.0,-4.0,-31.0,-74.0,0.0
1033,-9.0,-4.0,-31.0,-74.0,0.0
1034,-9.0,-4.0,-31.0,-74.0,0.0
1035,-10.0,-4.0,-31.0,-74.0,0.0
1036,-10.0,-4.0,-31.0,-74.0,0.0
1037,-10.0,-4.0,-31.0,-74.0,0.0
1038,-10.0,-4.0,-31.0,-74.0,0.0
1039,-10.0,-4.0,-31.0,-74.0,0.0
1040,-10.0,-4.0,-31.0,-74.0,0.0
1041,-10.0,-4.0,-31.0,-74.0,0.0
1042,-10.0,-4.0,-31.0,-74.0,0.0
1043,-10.0,-4.0,-31.0,-74.0,0.0
1044,-10.0,-4.0,-31.0,-74.0,0.0
1045,-10.0,-4.0,-31.0,-74.0,0.0
1046,-10.0,-4.0,-31.0,-74.0,0.0
1047,-10.0,-4.0,-31.0,-74.0,0.0
1048,-10.0,-4.0,-31.0,-74.0,0.0
1049,-10.0,-4.0,-31.0,-74.0,0.0
1050,-10.0,-4.0,-31.0,-74.0,0.0
1051,-10.0,-4.0,-31.0,-74.0,0.0
1052,-10.0,-4.0,-31.0,-74.0,0.0
1053,-10.0,-4.0,-31.0,-74.0,0.0
1054,-10.0,-4.0,-31.0,-74.0,0.0
1055,-10.0,-4.0,-31.0,-74.0,0.0
1056,-10.0,-4.0,-31.0,-74.0,0.0
1057,-10.0,-4.0,-31.0,-74.0,0.0
1058,-10.0,-4.0,-31.0,-74.0,0.0
1059,-10.0,-4.0,-31.0,-74.0,0.0
1060,-10.0,-4.0,-31.0,-74.0,0.0
1061,-10.0,-4.0,-31.0,-74.0,0.0
1062,-10.0,-4.0,-31.0,-74.0,0.0
1063,-10.0,-4.0,-31.0,-74.0,0.0
1064,-10.0,-4.0,-31.0,-74.0,0.0
1065,-10.0,-4.0,-31.0,-74.0,0.0
1066,-10.0,-4.0,-31.0,-74.0,0.0
1067,-10.0,-4.0,-31.0,-74.0,0.0
1068,-10.0,-4.0,-31.0,-74.0,0.0
1069,-10.0,-4.0,-31.0,-74.0,0.0
1070,-10.0,-4.0,-31.0,-74.0,0.0
1071,-10.0,-4.0,-31.0,-74.0,0.0
1072,-10.0,-4.0,-31.0,-74.0,0.0
1073,-10.0,-4.0,-31.0,-74.0,0.0
1074,-10.0,-4.0,-31.0,-74.0,0.0
1075,-10.0,-4.0,-31.0,-74.0,0.0
1076,-10.0,-4.0,-31.0,-74.0,0.0
1077,-10.0,-4.0,-31.0,-74.0,0.0
1078,-10.0,-4.0,-31.0,-74.0,0.0
1079,-10.0,-4.0,-31.0,-74.0,0.0
1080,-10.0,-4.0,-31.0,-74.0,0.0
1081,-10.0,-4.0,-31.0,-74.0,0.0
1082,-10.0,-4.0,-31.0,-74.0,0.0
1083,-10.0,-4.0,-31.0,-74.0,0.0
1084,-10.0,-4.0,-31.0,-74.0,0.0
1085,-10.0,-4.0,-31.0,-74.0,0.0
1086,-10.0,-4.0,-31.0,-74.0,0.0
1087,-10.0,-3.0,-32.0,-74.0,0.0
1088,-10.0,-2.0,-36.0,-73.0,0.0
1089,-4.0,15.0,-47.0,-72.0,0.0
1090,-2.0,17.0,-48.0,-67.0,0.0
1091,-3.0,14.0,-48.0,-60.0,0.0
1092,-1.0,14.0,-51.0,-54.0,0.0
1093,-1.0,13.0,-55.0,-48.0,0.0
1094,6.0,18.0,-63.0,-41.0,0.0
1095,13.0,27.0,-67.0,-37.0,0.0
1096,17.0,33.0,-68.0,-35.0,0.0
1097,22.0,38.0,-68.0,-34.0,0.0
1098,24.0,40.0,-68.0,-34.0,0.0
1099,26.0,42.0,-69.0,-34.0,0.0
1100,27.0,42.0,-68.0,-33.0,0.0
1101,29.0,42.0,-67.0,-31.0,0.0
1102,30.0,41.0,-67.0,-27.0,0.0
1103,30.0,42.0,-64.0,-22.0,0.0
1104,29.0,44.0,-61.0,-19.0,0.0
1105,28.0,44.0,-60.0,-18.0,0.0
1106,29.0,45.0,-58.0,-16.0,0.0
1107,30.0,46.0,-55.0,-15.0,0.0
1108,31.0,49.0,-54.0,-13.0,0.0
1109,32.0,50.0,-54.0,-12.0,0.0
1110,32.0,50.0,-51.0,-12.0,0.0
1111,32.0,50.0,-48.0,-11.0,0.0
1112,32.0,50.0,-45.0,-11.0,0.0
1113,32.0,52.0,-43.0,-8.0,0.0
1114,31.0,51.0,-40.0,-7.0,0.0
1115,32.0,51.0,-39.0,-6.0,0.0
1116,32.0,51.0,-37.0,-5.0,0.0
