,r1,r2,p1,p2,gesture
1138,86.0,36.0,-20.0,-5.0,0.0
1139,86.0,37.0,-20.0,-5.0,0.0
1140,86.0,37.0,-19.0,-6.0,0.0
1141,86.0,37.0,-19.0,-6.0,0.0
1142,86.0,38.0,-18.0,-6.0,0.0
1143,85.0,38.0,-18.0,-5.0,0.0
1144,86.0,39.0,-18.0,-5.0,0.0
1145,86.0,40.0,-17.0,-5.0,0.0
1146,86.0,41.0,-17.0,-5.0,0.0
1147,87.0,42.0,-16.0,-5.0,0.0
1148,87.0,43.0,-16.0,-5.0,0.0
1149,87.0,44.0,-15.0,-5.0,0.0
1150,85.0,45.0,-15.0,-5.0,0.0
1151,84.0,44.0,-16.0,-6.0,0.0
1152,85.0,44.0,-16.0,-7.0,0.0
1153,84.0,44.0,-17.0,-8.0,0.0
1154,84.0,44.0,-17.0,-8.0,0.0
1155,84.0,44.0,-16.0,-8.0,0.0
1156,84.0,44.0,-15.0,-8.0,0.0
1157,83.0,44.0,-15.0,-8.0,0.0
1158,83.0,44.0,-15.0,-9.0,0.0
1159,83.0,44.0,-15.0,-9.0,0.0
1160,83.0,44.0,-15.0,-9.0,0.0
1161,82.0,44.0,-14.0,-9.0,0.0
1162,82.0,44.0,-14.0,-9.0,0.0
1163,82.0,44.0,-14.0,-9.0,0.0
1164,82.0,44.0,-13.0,-9.0,0.0
1165,82.0,44.0,-13.0,-9.0,0.0
1166,82.0,44.0,-13.0,-9.0,0.0
1167,82.0,44.0,-13.0,-9.0,0.0
1168,81.0,44.0,-12.0,-9.0,0.0
1169,81.0,44.0,-12.0,-9.0,0.0
1170,81.0,44.0,-12.0,-9.0,0.0
1171,81.0,44.0,-12.0,-9.0,0.0
1172,81.0,44.0,-12.0,-9.0,0.0
1173,81.0,44.0,-12.0,-9.0,0.0
1174,81.0,44.0,-12.0,-9.0,0.0
1175,81.0,44.0,-11.0,-10.0,0.0
1176,81.0,43.0,-11.0,-10.0,0.0
1177,81.0,43.0,-11.0,-10.0,0.0
1178,81.0,43.0,-11.0,-10.0,0.0
1179,81.0,44.0,-11.0,-10.0,0.0
1180,81.0,44.0,-11.0,-10.0,0.0
1181,81.0,44.0,-11.0,-10.0,0.0
1182,81.0,44.0,-11.0,-10.0,0.0
1183,81.0,44.0,-11.0,-10.0,0.0
1184,81.0,44.0,-11.0,-10.0,0.0
1185,81.0,44.0,-10.0,-10.0,0.0
1186,81.0,44.0,-10.0,-10.0,0.0
1187,81.0,44.0,-10.0,-10.0,0.0
1188,81.0,44.0,-10.0,-10.0,0.0
1189,81.0,44.0,-10.0,-10.0,0.0
1190,81.0,44.0,-10.0,-10.0,0.0
1191,81.0,44.0,-10.0,-10.0,0.0
1192,81.0,44.0,-10.0,-10.0,0.0
1193,81.0,44.0,-10.0,-10.0,0.0
1194,81.0,44.0,-10.0,-10.0,0.0
1195,81.0,44.0,-9.0,-10.0,0.0
1196,81.0,44.0,-9.0,-10.0,0.0
1197,81.0,44.0,-9.0,-10.0,0.0
1198,81.0,43.0,-9.0,-11.0,0.0
1199,80.0,43.0,-9.0,-11.0,0.0
1200,81.0,43.0,-9.0,-11.0,0.0
1201,81.0,43.0,-9.0,-11.0,0.0
1202,81.0,43.0,-9.0,-11.0,0.0
1203,80.0,43.0,-9.0,-11.0,0.0
1204,81.0,43.0,-9.0,-10.0,0.0
1205,81.0,43.0,-9.0,-11.0,0.0
1206,81.0,43.0,-9.0,-11.0,0.0
1207,81.0,43.0,-9.0,-11.0,0.0
1208,81.0,43.0,-9.0,-10.0,0.0
1209,81.0,43.0,-9.0,-10.0,0.0
1210,81.0,42.0,-9.0,-10.0,0.0
1211,80.0,42.0,-8.0,-10.0,0.0
1212,80.0,41.0,-8.0,-10.0,0.0
1213,80.0,41.0,-8.0,-10.0,0.0
1214,80.0,41.0,-8.0,-10.0,0.0
1215,80.0,41.0,-8.0,-10.0,0.0
1216,80.0,41.0,-8.0,-10.0,0.0
1217,81.0,42.0,-8.0,-9.0,0.0
1218,81.0,42.0,-8.0,-9.0,0.0
1219,81.0,42.0,-8.0,-9.0,0.0
1220,81.0,42.0,-8.0,-9.0,0.0
1221,81.0,42.0,-8.0,-9.0,0.0
1222,82.0,42.0,-8.0,-9.0,0.0
1223,82.0,42.0,-8.0,-9.0,0.0
1224,82.0,42.0,-8.0,-9.0,0.0
1225,82.0,42.0,-8.0,-9.0,0.0
1226,82.0,42.0,-8.0,-9.0,0.0
1227,82.0,42.0,-8.0,-9.0,0.0
1228,82.0,42.0,-8.0,-9.0,0.0
1229,82.0,42.0,-8.0,-9.0,0.0
1230,82.0,42.0,-8.0,-9.0,0.0
1231,82.0,42.0,-8.0,-9.0,0.0
1232,82.0,42.0,-8.0,-9.0,0.0
1233,82.0,41.0,-9.0,-10.0,0.0
1234,82.0,41.0,-9.0,-10.0,0.0
1235,82.0,41.0,-9.0,-10.0,0.0
1236,82.0,40.0,-9.0,-10.0,0.0
1237,82.0,40.0,-9.0,-10.0,0.0
1238,82.0,39.0,-9.0,-11.0,0.0
1239,82.0,39.0,-10.0,-11.0,0.0
1240,81.0,39.0,-10.0,-11.0,0.0
1241,82.0,38.0,-11.0,-12.0,0.0
1242,82.0,39.0,-12.0,-12.0,0.0
1243,82.0,38.0,-12.0,-12.0,0.0
1244,82.0,38.0,-12.0,-12.0,0.0
1245,82.0,38.0,-12.0,-12.0,0.0
1246,82.0,38.0,-13.0,-12.0,0.0
1247,82.0,38.0,-12.0,-12.0,0.0
1248,82.0,38.0,-12.0,-12.0,0.0
1249,82.0,38.0,-12.0,-12.0,0.0
1250,82.0,38.0,-12.0,-12.0,0.0
1251,82.0,38.0,-12.0,-12.0,0.0
1252,82.0,38.0,-12.0,-12.0,0.0
1253,82.0,38.0,-13.0,-12.0,0.0
1254,82.0,38.0,-13.0,-12.0,0.0
1255,82.0,38.0,-13.0,-12.0,0.0
1256,82.0,38.0,-13.0,-12.0,0.0
1257,82.0,37.0,-13.0,-12.0,0.0
1258,82.0,37.0,-13.0,-12.0,0.0
1259,82.0,37.0,-13.0,-12.0,0.0
1260,82.0,37.0,-13.0,-12.0,0.0
1261,82.0,37.0,-14.0,-12.0,0.0
1262,82.0,38.0,-14.0,-12.0,0.0
1263,82.0,38.0,-14.0,-12.0,0.0
1264,82.0,38.0,-14.0,-12.0,0.0
1265,82.0,38.0,-14.0,-12.0,0.0
1266,82.0,38.0,-14.0,-12.0,0.0
1267,82.0,38.0,-14.0,-12.0,0.0
1268,82.0,39.0,-14.0,-12.0,0.0
1269,82.0,38.0,-14.0,-12.0,0.0
1270,82.0,38.0,-14.0,-12.0,0.0
1271,82.0,38.0,-13.0,-12.0,0.0
1272,82.0,38.0,-13.0,-12.0,0.0
1273,82.0,38.0,-14.0,-12.0,0.0
1274,82.0,38.0,-14.0,-12.0,0.0
1275,82.0,38.0,-14.0,-12.0,0.0
1276,82.0,38.0,-14.0,-12.0,0.0
1277,82.0,38.0,-14.0,-12.0,0.0
1278,82.0,38.0,-14.0,-12.0,0.0
1279,82.0,37.0,-14.0,-12.0,0.0
1280,82.0,38.0,-14.0,-13.0,0.0
1281,82.0,38.0,-14.0,-15.0,0.0
1282,82.0,37.0,-14.0,-15.0,0.0
1283,82.0,37.0,-14.0,-14.0,0.0
1284,82.0,36.0,-14.0,-14.0,0.0
1285,81.0,36.0,-14.0,-13.0,0.0
1286,82.0,36.0,-16.0,-13.0,0.0
1287,82.0,36.0,-16.0,-13.0,0.0
1288,82.0,36.0,-15.0,-12.0,0.0
1289,83.0,37.0,-14.0,-11.0,0.0
1290,84.0,39.0,-12.0,-8.0,0.0
1291,85.0,43.0,-8.0,-6.0,0.0
1292,86.0,44.0,-6.0,-4.0,0.0
1293,85.0,44.0,-5.0,-1.0,0.0
1294,85.0,44.0,-4.0,2.0,0.0
1295,84.0,43.0,-3.0,4.0,0.0
1296,83.0,43.0,-2.0,6.0,0.0
1297,83.0,43.0,-2.0,9.0,0.0
1298,83.0,42.0,0.0,12.0,0.0
1299,84.0,43.0,2.0,16.0,0.0
1300,84.0,42.0,4.0,20.0,0.0
1301,85.0,41.0,5.0,24.0,0.0
1302,85.0,39.0,6.0,25.0,0.0
1303,86.0,40.0,8.0,21.0,0.0
1304,83.0,35.0,8.0,17.0,0.0
1305,84.0,39.0,10.0,17.0,0.0
1306,86.0,40.0,11.0,16.0,0.0
1307,86.0,41.0,12.0,16.0,0.0
1308,86.0,42.0,13.0,16.0,0.0
1309,83.0,42.0,13.0,15.0,0.0
1310,81.0,41.0,13.0,15.0,0.0
1311,79.0,41.0,13.0,15.0,0.0
1312,79.0,42.0,12.0,15.0,0.0
1313,78.0,42.0,12.0,14.0,0.0
1314,78.0,43.0,12.0,14.0,0.0
1315,78.0,43.0,12.0,14.0,0.0
1316,77.0,44.0,12.0,14.0,0.0
1317,77.0,44.0,12.0,13.0,0.0
1318,77.0,45.0,12.0,13.0,0.0
1319,76.0,45.0,12.0,12.0,0.0
1320,75.0,45.0,12.0,12.0,0.0
1321,74.0,45.0,12.0,12.0,0.0
1322,74.0,44.0,12.0,12.0,0.0
1323,74.0,44.0,12.0,11.0,0.0
1324,75.0,45.0,12.0,11.0,0.0
1325,75.0,45.0,12.0,11.0,0.0
1326,75.0,44.0,12.0,10.0,0.0
1327,75.0,45.0,11.0,10.0,0.0
1328,75.0,45.0,11.0,10.0,0.0
1329,75.0,45.0,11.0,10.0,0.0
1330,74.0,44.0,10.0,10.0,0.0
1331,74.0,44.0,10.0,10.0,0.0
1332,74.0,44.0,9.0,11.0,0.0
1333,74.0,44.0,9.0,10.0,0.0
1334,74.0,44.0,9.0,10.0,0.0
1335,74.0,44.0,9.0,10.0,0.0
1336,74.0,45.0,9.0,10.0,0.0
1337,74.0,45.0,9.0,10.0,0.0
1338,74.0,45.0,8.0,10.0,0.0
1339,74.0,45.0,8.0,10.0,0.0
1340,74.0,45.0,8.0,10.0,0.0
1341,74.0,45.0,8.0,10.0,0.0
1342,74.0,45.0,7.0,10.0,0.0
1343,74.0,45.0,7.0,9.0,0.0
1344,75.0,45.0,7.0,9.0,0.0
1345,75.0,45.0,7.0,9.0,0.0
1346,75.0,45.0,7.0,10.0,0.0
1347,75.0,46.0,7.0,10.0,0.0
1348,76.0,46.0,8.0,10.0,0.0
1349,77.0,46.0,7.0,9.0,0.0
1350,76.0,46.0,7.0,9.0,0.0
1351,76.0,46.0,7.0,9.0,0.0
1352,76.0,47.0,7.0,9.0,0.0
1353,76.0,47.0,7.0,9.0,0.0
1354,76.0,47.0,6.0,8.0,0.0
1355,76.0,46.0,6.0,8.0,0.0
1356,76.0,46.0,6.0,8.0,0.0
1357,77.0,46.0,5.0,8.0,0.0
1358,77.0,46.0,6.0,8.0,0.0
1359,77.0,46.0,6.0,8.0,0.0
1360,77.0,46.0,6.0,8.0,0.0
1361,77.0,46.0,5.0,8.0,0.0
1362,78.0,46.0,5.0,8.0,0.0
1363,77.0,45.0,5.0,8.0,0.0
1364,77.0,45.0,4.0,8.0,0.0
1365,77.0,45.0,4.0,9.0,0.0
1366,77.0,44.0,4.0,9.0,0.0
1367,76.0,43.0,3.0,9.0,0.0
1368,77.0,43.0,3.0,9.0,0.0
1369,77.0,42.0,4.0,8.0,0.0
1370,77.0,42.0,4.0,8.0,0.0
1371,77.0,41.0,4.0,8.0,0.0
1372,78.0,42.0,3.0,8.0,0.0
1373,78.0,42.0,3.0,8.0,0.0
1374,77.0,42.0,2.0,9.0,0.0
1375,77.0,43.0,1.0,10.0,0.0
1376,76.0,43.0,1.0,10.0,0.0
1377,76.0,43.0,1.0,10.0,0.0
1378,77.0,43.0,2.0,10.0,0.0
1379,77.0,43.0,2.0,10.0,0.0
1380,77.0,43.0,2.0,10.0,0.0
1381,77.0,44.0,2.0,10.0,0.0
1382,77.0,43.0,2.0,10.0,0.0
1383,77.0,44.0,2.0,10.0,0.0
1384,77.0,44.0,2.0,10.0,0.0
1385,77.0,43.0,1.0,10.0,0.0
1386,77.0,43.0,1.0,10.0,0.0
1387,77.0,43.0,2.0,10.0,0.0
1388,77.0,43.0,2.0,10.0,0.0
1389,76.0,42.0,2.0,10.0,0.0
1390,76.0,42.0,2.0,10.0,0.0
1391,77.0,42.0,2.0,10.0,0.0
1392,77.0,41.0,2.0,10.0,0.0
1393,77.0,40.0,2.0,10.0,0.0
1394,77.0,40.0,2.0,10.0,0.0
1395,77.0,39.0,2.0,10.0,0.0
1396,77.0,39.0,2.0,9.0,0.0
1397,77.0,39.0,2.0,10.0,0.0
1398,77.0,40.0,2.0,10.0,0.0
1399,77.0,40.0,2.0,10.0,0.0
1400,78.0,40.0,2.0,10.0,0.0
1401,78.0,40.0,2.0,10.0,0.0
1402,78.0,40.0,2.0,10.0,0.0
1403,78.0,41.0,2.0,9.0,0.0
1404,78.0,41.0,2.0,9.0,0.0
1405,78.0,41.0,2.0,9.0,0.0
1406,78.0,41.0,2.0,9.0,0.0
1407,77.0,41.0,1.0,9.0,0.0
1408,77.0,40.0,1.0,9.0,0.0
1409,77.0,41.0,1.0,9.0,0.0
1410,77.0,41.0,1.0,9.0,0.0
1411,77.0,41.0,1.0,9.0,0.0
1412,77.0,41.0,1.0,9.0,0.0
1413,77.0,40.0,0.0,9.0,0.0
1414,76.0,40.0,0.0,9.0,0.0
1415,77.0,40.0,1.0,9.0,0.0
1416,76.0,40.0,1.0,8.0,0.0
1417,76.0,40.0,1.0,8.0,0.0
1418,77.0,41.0,0.0,8.0,0.0
1419,77.0,41.0,0.0,8.0,0.0
1420,77.0,41.0,0.0,8.0,0.0
1421,77.0,41.0,0.0,8.0,0.0
1422,77.0,41.0,0.0,8.0,0.0
1423,76.0,41.0,-1.0,8.0,0.0
1424,77.0,40.0,-1.0,8.0,0.0
1425,76.0,41.0,-1.0,8.0,0.0
1426,76.0,41.0,-1.0,7.0,0.0
1427,77.0,41.0,-1.0,7.0,0.0
1428,77.0,41.0,0.0,7.0,0.0
1429,77.0,41.0,-1.0,7.0,0.0
1430,77.0,42.0,-1.0,6.0,0.0
1431,77.0,42.0,-1.0,6.0,0.0
1432,77.0,42.0,-1.0,6.0,0.0
1433,76.0,42.0,-1.0,6.0,0.0
1434,76.0,42.0,-2.0,6.0,0.0
1435,76.0,42.0,-1.0,5.0,0.0
1436,76.0,42.0,-2.0,5.0,0.0
1437,76.0,42.0,-2.0,5.0,0.0
1438,76.0,42.0,-3.0,5.0,0.0
1439,75.0,42.0,-3.0,5.0,0.0
1440,75.0,41.0,-3.0,5.0,0.0
1441,75.0,42.0,-3.0,5.0,0.0
1442,75.0,42.0,-2.0,5.0,0.0
1443,75.0,42.0,-2.0,4.0,0.0
1444,75.0,41.0,-3.0,4.0,0.0
1445,75.0,42.0,-3.0,3.0,0.0
1446,74.0,41.0,-4.0,3.0,0.0
1447,74.0,40.0,-4.0,3.0,0.0
1448,74.0,40.0,-5.0,3.0,0.0
1449,74.0,39.0,-6.0,3.0,0.0
1450,74.0,39.0,-6.0,3.0,0.0
1451,74.0,39.0,-6.0,3.0,0.0
1452,73.0,40.0,-7.0,3.0,0.0
1453,73.0,40.0,-7.0,3.0,0.0
1454,73.0,40.0,-7.0,3.0,0.0
1455,74.0,39.0,-7.0,3.0,0.0
1456,73.0,40.0,-7.0,3.0,0.0
1457,74.0,40.0,-7.0,3.0,0.0
1458,74.0,39.0,-8.0,4.0,0.0
1459,74.0,39.0,-8.0,3.0,0.0
1460,75.0,39.0,-8.0,3.0,0.0
1461,75.0,39.0,-8.0,3.0,0.0
1462,74.0,38.0,-8.0,3.0,0.0
1463,74.0,38.0,-8.0,3.0,0.0
1464,74.0,38.0,-8.0,3.0,0.0
1465,74.0,38.0,-8.0,3.0,0.0
1466,74.0,38.0,-8.0,3.0,0.0
1467,74.0,37.0,-8.0,3.0,0.0
1468,74.0,38.0,-8.0,3.0,0.0
1469,74.0,38.0,-8.0,3.0,0.0
1470,74.0,37.0,-8.0,3.0,0.0
1471,74.0,37.0,-8.0,3.0,0.0
1472,74.0,38.0,-7.0,3.0,0.0
1473,74.0,39.0,-7.0,3.0,0.0
1474,74.0,39.0,-7.0,3.0,0.0
1475,74.0,39.0,-7.0,3.0,0.0
1476,74.0,39.0,-7.0,3.0,0.0
1477,73.0,39.0,-7.0,3.0,0.0
1478,73.0,39.0,-7.0,3.0,0.0
1479,73.0,39.0,-7.0,3.0,0.0
1480,73.0,39.0,-7.0,4.0,0.0
1481,73.0,39.0,-7.0,4.0,0.0
1482,73.0,40.0,-7.0,3.0,0.0
1483,73.0,40.0,-7.0,3.0,0.0
1484,73.0,40.0,-7.0,3.0,0.0
1485,73.0,40.0,-7.0,3.0,0.0
1486,72.0,39.0,-7.0,3.0,0.0
1487,73.0,39.0,-7.0,3.0,0.0
1488,73.0,38.0,-7.0,3.0,0.0
1489,73.0,38.0,-7.0,4.0,0.0
1490,73.0,38.0,-7.0,3.0,0.0
1491,73.0,38.0,-7.0,3.0,0.0
1492,73.0,38.0,-7.0,3.0,0.0
1493,73.0,37.0,-7.0,3.0,0.0
1494,73.0,37.0,-8.0,3.0,0.0
1495,73.0,36.0,-8.0,3.0,0.0
1496,73.0,36.0,-8.0,3.0,0.0
1497,73.0,35.0,-8.0,3.0,0.0
1498,73.0,35.0,-8.0,3.0,0.0
1499,73.0,35.0,-7.0,3.0,0.0
1500,73.0,36.0,-7.0,3.0,0.0
1501,73.0,36.0,-7.0,3.0,0.0
1502,73.0,36.0,-7.0,3.0,0.0
1503,74.0,36.0,-8.0,3.0,0.0
1504,74.0,37.0,-8.0,3.0,0.0
1505,73.0,38.0,-9.0,3.0,0.0
1506,74.0,39.0,-9.0,3.0,0.0
1507,74.0,39.0,-9.0,3.0,0.0
1508,74.0,40.0,-8.0,3.0,0.0
1509,73.0,41.0,-8.0,3.0,0.0
1510,73.0,41.0,-9.0,4.0,0.0
1511,72.0,40.0,-9.0,4.0,0.0
1512,72.0,40.0,-9.0,4.0,0.0
1513,71.0,40.0,-9.0,4.0,0.0
1514,71.0,40.0,-9.0,4.0,0.0
1515,70.0,40.0,-9.0,4.0,0.0
1516,70.0,40.0,-8.0,4.0,0.0
1517,70.0,40.0,-9.0,4.0,0.0
1518,70.0,39.0,-9.0,4.0,0.0
1519,70.0,39.0,-9.0,4.0,0.0
1520,70.0,39.0,-9.0,4.0,0.0
1521,69.0,39.0,-8.0,5.0,0.0
1522,70.0,39.0,-8.0,5.0,0.0
1523,70.0,39.0,-8.0,5.0,0.0
1524,70.0,40.0,-8.0,5.0,0.0
1525,70.0,40.0,-7.0,6.0,0.0
1526,70.0,40.0,-7.0,6.0,0.0
1527,70.0,41.0,-7.0,6.0,0.0
1528,70.0,41.0,-7.0,6.0,0.0
1529,70.0,41.0,-7.0,6.0,0.0
1530,70.0,41.0,-7.0,6.0,0.0
1531,70.0,41.0,-7.0,6.0,0.0
1532,70.0,41.0,-7.0,6.0,0.0
1533,70.0,41.0,-7.0,6.0,0.0
1534,70.0,41.0,-7.0,6.0,0.0
1535,70.0,41.0,-7.0,7.0,0.0
1536,70.0,41.0,-7.0,7.0,0.0
1537,70.0,42.0,-7.0,8.0,0.0
1538,70.0,42.0,-7.0,8.0,0.0
1539,70.0,42.0,-7.0,8.0,0.0
1540,70.0,42.0,-8.0,9.0,0.0
1541,70.0,41.0,-8.0,9.0,0.0
1542,70.0,41.0,-8.0,9.0,0.0
1543,70.0,41.0,-8.0,9.0,0.0
1544,70.0,41.0,-8.0,9.0,0.0
1545,70.0,41.0,-8.0,9.0,0.0
1546,70.0,41.0,-8.0,9.0,0.0
1547,70.0,41.0,-8.0,9.0,0.0
1548,69.0,41.0,-8.0,9.0,0.0
1549,69.0,41.0,-8.0,9.0,0.0
1550,69.0,42.0,-8.0,9.0,0.0
1551,69.0,43.0,-8.0,9.0,0.0
1552,69.0,43.0,-8.0,10.0,0.0
1553,69.0,44.0,-8.0,10.0,0.0
1554,69.0,44.0,-8.0,10.0,0.0
1555,69.0,45.0,-8.0,9.0,0.0
1556,69.0,45.0,-8.0,9.0,0.0
1557,68.0,45.0,-8.0,8.0,0.0
1558,68.0,45.0,-9.0,8.0,0.0
1559,67.0,45.0,-9.0,8.0,0.0
1560,67.0,45.0,-9.0,8.0,0.0
1561,66.0,44.0,-9.0,8.0,0.0
1562,66.0,44.0,-10.0,9.0,0.0
1563,66.0,44.0,-10.0,9.0,0.0
1564,66.0,44.0,-10.0,9.0,0.0
1565,67.0,44.0,-9.0,9.0,0.0
1566,67.0,44.0,-9.0,9.0,0.0
1567,67.0,44.0,-9.0,9.0,0.0
1568,68.0,44.0,-8.0,9.0,0.0
1569,68.0,44.0,-8.0,9.0,0.0
1570,68.0,45.0,-7.0,9.0,0.0
1571,69.0,45.0,-7.0,9.0,0.0
1572,69.0,45.0,-6.0,10.0,0.0
1573,69.0,45.0,-6.0,10.0,0.0
1574,70.0,45.0,-6.0,10.0,0.0
1575,70.0,46.0,-5.0,10.0,0.0
1576,70.0,46.0,-5.0,9.0,0.0
1577,70.0,46.0,-4.0,9.0,0.0
1578,71.0,46.0,-4.0,9.0,0.0
1579,71.0,46.0,-4.0,9.0,0.0
1580,71.0,46.0,-4.0,10.0,0.0
1581,72.0,46.0,-3.0,10.0,0.0
1582,72.0,46.0,-3.0,10.0,0.0
1583,72.0,46.0,-3.0,10.0,0.0
1584,71.0,47.0,-3.0,10.0,0.0
1585,71.0,47.0,-3.0,11.0,0.0
1586,71.0,47.0,-3.0,11.0,0.0
1587,72.0,48.0,-3.0,11.0,0.0
1588,73.0,49.0,-3.0,11.0,0.0
1589,73.0,49.0,-2.0,11.0,0.0
1590,73.0,50.0,-2.0,11.0,0.0
1591,73.0,50.0,-2.0,11.0,0.0
1592,73.0,50.0,-2.0,11.0,0.0
1593,73.0,51.0,-2.0,11.0,0.0
1594,73.0,51.0,-2.0,11.0,0.0
1595,72.0,51.0,-2.0,10.0,0.0
1596,71.0,51.0,-2.0,10.0,0.0
1597,71.0,51.0,-2.0,9.0,0.0
1598,71.0,51.0,-2.0,9.0,0.0
1599,71.0,52.0,-1.0,9.0,0.0
1600,71.0,52.0,-1.0,8.0,0.0
1601,71.0,52.0,-1.0,7.0,0.0
1602,71.0,52.0,-1.0,7.0,0.0
1603,72.0,52.0,-1.0,6.0,0.0
1604,72.0,52.0,-1.0,6.0,0.0
1605,72.0,53.0,-1.0,6.0,0.0
1606,71.0,53.0,-2.0,5.0,0.0
1607,71.0,53.0,-2.0,5.0,0.0
1608,70.0,53.0,-2.0,5.0,0.0
1609,70.0,54.0,-2.0,5.0,0.0
1610,69.0,54.0,-3.0,5.0,0.0
1611,69.0,54.0,-3.0,5.0,0.0
1612,68.0,53.0,-4.0,4.0,0.0
1613,67.0,52.0,-4.0,4.0,0.0
1614,66.0,52.0,-4.0,4.0,0.0
1615,66.0,53.0,-4.0,4.0,0.0
1616,65.0,53.0,-5.0,5.0,0.0
1617,64.0,52.0,-5.0,5.0,0.0
1618,64.0,52.0,-5.0,5.0,0.0
1619,64.0,51.0,-7.0,6.0,0.0
1620,63.0,50.0,-9.0,7.0,0.0
1621,62.0,50.0,-11.0,6.0,0.0
1622,63.0,50.0,-15.0,6.0,0.0
1623,63.0,50.0,-16.0,7.0,0.0
1624,65.0,51.0,-14.0,6.0,0.0
1625,68.0,50.0,-11.0,2.0,0.0
1626,66.0,47.0,-12.0,-5.0,0.0
1627,66.0,43.0,-16.0,-15.0,0.0
1628,66.0,36.0,-19.0,-24.0,0.0
1629,64.0,30.0,-14.0,-26.0,0.0
1630,56.0,22.0,1.0,-23.0,0.0
1631,48.0,13.0,6.0,-21.0,0.0
1632,43.0,5.0,7.0,-22.0,0.0
1633,40.0,3.0,6.0,-25.0,0.0
1634,43.0,4.0,4.0,-27.0,0.0
1635,44.0,1.0,3.0,-28.0,0.0
1636,43.0,0.0,1.0,-28.0,0.0
1637,45.0,-1.0,-1.0,-30.0,0.0
1638,43.0,-4.0,-4.0,-29.0,0.0
1639,43.0,-6.0,-8.0,-30.0,0.0
1640,43.0,-7.0,-13.0,-31.0,0.0
1641,45.0,-8.0,-17.0,-33.0,0.0
1642,46.0,-9.0,-21.0,-35.0,0.0
1643,46.0,-9.0,-24.0,-36.0,0.0
1644,48.0,-9.0,-25.0,-38.0,0.0
1645,49.0,-8.0,-26.0,-40.0,0.0
1646,52.0,-4.0,-29.0,-42.0,0.0
1647,53.0,-1.0,-31.0,-43.0,0.0
1648,52.0,0.0,-32.0,-42.0,0.0
1649,52.0,0.0,-34.0,-43.0,0.0
1650,53.0,-2.0,-36.0,-43.0,0.0
1651,55.0,-2.0,-37.0,-43.0,0.0
1652,55.0,-1.0,-39.0,-43.0,0.0
1653,53.0,-1.0,-41.0,-44.0,0.0
1654,54.0,-2.0,-43.0,-45.0,0.0
1655,53.0,-2.0,-46.0,-45.0,0.0
1656,50.0,-2.0,-46.0,-45.0,0.0
1657,49.0,-3.0,-47.0,-43.0,0.0
1658,49.0,-5.0,-46.0,-39.0,0.0
1659,47.0,-6.0,-46.0,-40.0,0.0
1660,46.0,-6.0,-46.0,-39.0,0.0
1661,45.0,-7.0,-45.0,-40.0,0.0
1662,44.0,-7.0,-45.0,-39.0,0.0
1663,43.0,-6.0,-45.0,-39.0,0.0
1664,43.0,0.0,-44.0,-39.0,0.0
1665,49.0,9.0,-43.0,-42.0,0.0
1666,57.0,19.0,-42.0,-46.0,0.0
1667,60.0,24.0,-40.0,-47.0,0.0
1668,58.0,23.0,-35.0,-45.0,0.0
1669,61.0,25.0,-33.0,-43.0,0.0
1670,62.0,25.0,-31.0,-41.0,0.0
1671,59.0,22.0,-31.0,-39.0,0.0
1672,58.0,22.0,-39.0,-35.0,0.0
1673,57.0,23.0,-48.0,-34.0,0.0
1674,60.0,22.0,-52.0,-35.0,0.0
1675,59.0,20.0,-55.0,-33.0,0.0
1676,58.0,20.0,-57.0,-32.0,0.0
1677,58.0,20.0,-58.0,-30.0,0.0
1678,57.0,20.0,-58.0,-29.0,0.0
1679,57.0,19.0,-57.0,-27.0,0.0
1680,57.0,19.0,-56.0,-26.0,0.0
1681,57.0,20.0,-54.0,-25.0,0.0
1682,57.0,21.0,-53.0,-23.0,0.0
1683,57.0,20.0,-51.0,-22.0,0.0
1684,56.0,20.0,-48.0,-21.0,0.0
1685,58.0,21.0,-47.0,-20.0,0.0
1686,59.0,22.0,-46.0,-18.0,0.0
1687,60.0,22.0,-44.0,-17.0,0.0
1688,60.0,22.0,-42.0,-17.0,0.0
1689,61.0,22.0,-41.0,-16.0,0.0
1690,61.0,22.0,-40.0,-16.0,0.0
1691,61.0,22.0,-39.0,-15.0,0.0
1692,62.0,22.0,-37.0,-15.0,0.0
1693,62.0,22.0,-36.0,-14.0,0.0
1694,62.0,22.0,-34.0,-13.0,0.0
1695,62.0,21.0,-33.0,-12.0,0.0
1696,62.0,21.0,-32.0,-12.0,0.0
1697,62.0,20.0,-30.0,-12.0,0.0
1698,62.0,19.0,-29.0,-11.0,0.0
1699,62.0,18.0,-28.0,-10.0,0.0
1700,63.0,17.0,-26.0,-10.0,0.0
1701,62.0,15.0,-25.0,-10.0,0.0
1702,62.0,13.0,-25.0,-9.0,0.0
1703,61.0,11.0,-24.0,-8.0,0.0
1704,60.0,9.0,-24.0,-7.0,0.0
1705,60.0,8.0,-24.0,-6.0,0.0
1706,60.0,8.0,-25.0,-6.0,0.0
1707,61.0,8.0,-25.0,-6.0,0.0
1708,61.0,8.0,-26.0,-5.0,0.0
1709,61.0,7.0,-26.0,-5.0,0.0
1710,60.0,7.0,-27.0,-4.0,0.0
1711,60.0,7.0,-27.0,-3.0,0.0
1712,60.0,7.0,-27.0,-1.0,0.0
1713,60.0,7.0,-27.0,0.0,0.0
1714,62.0,7.0,-28.0,0.0,0.0
